"units","param","class1","class2","xLabel","aggregate","classLabel1","classPalette1","classLabel2","classPalette2"
"Water Consumption by Sector (km3)","watConsumBySec","electric","Northern Dvina","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","electric","Russia-Barents Sea Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","electric","Siberia-North Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","electric","Siberia-West Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","Arctic Ocean Islands","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","Kara Sea Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","Lena","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","Northern Dvina","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","Russia-Barents Sea Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","Siberia-North Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","Siberia-West Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","irrigation","Lena","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","irrigation","Northern Dvina","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","irrigation","Russia-Barents Sea Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","irrigation","Siberia-West Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","Arctic Ocean Islands","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","Kara Sea Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","Lena","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","Northern Dvina","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","Russia-Barents Sea Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","Siberia-North Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","Siberia-West Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","animal","South Africa-West Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","domestic","South Africa-West Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","electric","South Africa-West Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","South Africa-West Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","irrigation","South Africa-West Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","South Africa-West Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","irrigation","Northeast South America-South Atlantic Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","animal","North Chile-Pacific Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","animal","Peru-Pacific Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","domestic","Peru-Pacific Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","electric","Peru-Pacific Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","Peru-Pacific Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","irrigation","North Chile-Pacific Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","irrigation","Peru-Pacific Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","Peru-Pacific Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","animal","Sri Lanka","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","domestic","Sri Lanka","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","electric","Sri Lanka","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","Sri Lanka","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","irrigation","Sri Lanka","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","Sri Lanka","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","animal","North and South Korea","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","domestic","North and South Korea","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","electric","North and South Korea","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","North and South Korea","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","irrigation","North and South Korea","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","North and South Korea","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","animal","Chao Phraya","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","animal","Gulf of Thailand Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","animal","Papua New Guinea Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","animal","Peninsula Malaysia","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","animal","Philippines","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","animal","Sepik","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","animal","Sittang","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","animal","Solomon Islands","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","animal","South Pacific Islands","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","animal","Viet Nam-Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","domestic","Chao Phraya","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","domestic","Gulf of Thailand Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","domestic","Papua New Guinea Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","domestic","Peninsula Malaysia","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","domestic","Philippines","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","domestic","Sepik","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","domestic","Sittang","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","domestic","Solomon Islands","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","domestic","South Pacific Islands","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","domestic","Viet Nam-Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","electric","Chao Phraya","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","electric","Gulf of Thailand Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","electric","Papua New Guinea Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","electric","Peninsula Malaysia","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","electric","Philippines","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","electric","Sepik","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","electric","Sittang","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","electric","Solomon Islands","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","electric","South Pacific Islands","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","electric","Viet Nam-Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","Chao Phraya","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","Gulf of Thailand Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","Papua New Guinea Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","Peninsula Malaysia","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","Philippines","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","Sepik","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","Sittang","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","Solomon Islands","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","South Pacific Islands","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","Viet Nam-Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","irrigation","Chao Phraya","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","irrigation","Gulf of Thailand Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","irrigation","Peninsula Malaysia","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","irrigation","Philippines","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","irrigation","Sittang","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","irrigation","Viet Nam-Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","Chao Phraya","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","Gulf of Thailand Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","Papua New Guinea Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","Peninsula Malaysia","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","Philippines","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","Sepik","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","Sittang","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","Solomon Islands","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","South Pacific Islands","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","Viet Nam-Coast","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","domestic","Taiwan","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","electric","Taiwan","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","industry","Taiwan","Year","sum","Sector","pal_metis","basin","pal_metis"
"Water Consumption by Sector (km3)","watConsumBySec","primary","Taiwan","Year","sum","Sector","pal_metis","basin","pal_metis"
