"scenario","region","param","sources","x","xLabel","vintage","units","aggregate","origScen","origQuery","origUnits","origX","value"
"Eg2","Japan","gdp","Sources",2040,"Year","Vint_2040","GDP (Billion 1990 USD)","sum","ExampleScen2","GDP MER by region","Million1990US$",2040,4561.46
"Eg2","Japan","gdp","Sources",2045,"Year","Vint_2045","GDP (Billion 1990 USD)","sum","ExampleScen2","GDP MER by region","Million1990US$",2045,4685.4
"Eg2","Japan","gdp","Sources",2050,"Year","Vint_2050","GDP (Billion 1990 USD)","sum","ExampleScen2","GDP MER by region","Million1990US$",2050,4805.36
"Eg2","Japan","gdp","Sources",2055,"Year","Vint_2055","GDP (Billion 1990 USD)","sum","ExampleScen2","GDP MER by region","Million1990US$",2055,4939.61
"Eg2","Japan","gdp","Sources",2060,"Year","Vint_2060","GDP (Billion 1990 USD)","sum","ExampleScen2","GDP MER by region","Million1990US$",2060,5086.75
"Eg2","Japan","gdp","Sources",2065,"Year","Vint_2065","GDP (Billion 1990 USD)","sum","ExampleScen2","GDP MER by region","Million1990US$",2065,5230.53
"Eg2","Japan","gdp","Sources",2070,"Year","Vint_2070","GDP (Billion 1990 USD)","sum","ExampleScen2","GDP MER by region","Million1990US$",2070,5369.69
"Eg2","Japan","gdp","Sources",2075,"Year","Vint_2075","GDP (Billion 1990 USD)","sum","ExampleScen2","GDP MER by region","Million1990US$",2075,5499.39
"Eg2","Japan","gdp","Sources",2080,"Year","Vint_2080","GDP (Billion 1990 USD)","sum","ExampleScen2","GDP MER by region","Million1990US$",2080,5623.23
"Eg2","Japan","gdp","Sources",2085,"Year","Vint_2085","GDP (Billion 1990 USD)","sum","ExampleScen2","GDP MER by region","Million1990US$",2085,5748.79
"Eg2","Japan","gdp","Sources",2090,"Year","Vint_2090","GDP (Billion 1990 USD)","sum","ExampleScen2","GDP MER by region","Million1990US$",2090,5878.12
"Eg2","Japan","gdp","Sources",2095,"Year","Vint_2095","GDP (Billion 1990 USD)","sum","ExampleScen2","GDP MER by region","Million1990US$",2095,6009.4
"Eg2","Japan","gdp","Sources",2100,"Year","Vint_2100","GDP (Billion 1990 USD)","sum","ExampleScen2","GDP MER by region","Million1990US$",2100,6138.39
"Eg2","Japan","gdpGrowthRate","Sources",1990,"Year","Vint_1990","GDP Growth Rate (Percent)","sum","ExampleScen2","Calculated","GDP Growth Rate (Percent)",1990,14.2829466768893
"Eg2","Japan","gdpGrowthRate","Sources",2005,"Year","Vint_2005","GDP Growth Rate (Percent)","sum","ExampleScen2","Calculated","GDP Growth Rate (Percent)",2005,3.49117339137464
"Eg2","Japan","gdpGrowthRate","Sources",2010,"Year","Vint_2010","GDP Growth Rate (Percent)","sum","ExampleScen2","Calculated","GDP Growth Rate (Percent)",2010,0.332671468489876
"Eg2","Japan","gdpGrowthRate","Sources",2015,"Year","Vint_2015","GDP Growth Rate (Percent)","sum","ExampleScen2","Calculated","GDP Growth Rate (Percent)",2015,0.669309897760595
"Eg2","Japan","gdpGrowthRate","Sources",2020,"Year","Vint_2020","GDP Growth Rate (Percent)","sum","ExampleScen2","Calculated","GDP Growth Rate (Percent)",2020,0.748290885022129
"Eg2","Japan","gdpGrowthRate","Sources",2025,"Year","Vint_2025","GDP Growth Rate (Percent)","sum","ExampleScen2","Calculated","GDP Growth Rate (Percent)",2025,1.04412819092716
"Eg2","Japan","gdpGrowthRate","Sources",2030,"Year","Vint_2030","GDP Growth Rate (Percent)","sum","ExampleScen2","Calculated","GDP Growth Rate (Percent)",2030,0.920244523815095
"Eg2","Japan","gdpGrowthRate","Sources",2035,"Year","Vint_2035","GDP Growth Rate (Percent)","sum","ExampleScen2","Calculated","GDP Growth Rate (Percent)",2035,0.658536917820096
"Eg2","Japan","gdpGrowthRate","Sources",2040,"Year","Vint_2040","GDP Growth Rate (Percent)","sum","ExampleScen2","Calculated","GDP Growth Rate (Percent)",2040,0.506300237711055
"Eg2","Japan","gdpGrowthRate","Sources",2045,"Year","Vint_2045","GDP Growth Rate (Percent)","sum","ExampleScen2","Calculated","GDP Growth Rate (Percent)",2045,0.537610832287294
"Eg2","Japan","gdpGrowthRate","Sources",2050,"Year","Vint_2050","GDP Growth Rate (Percent)","sum","ExampleScen2","Calculated","GDP Growth Rate (Percent)",2050,0.506893794785235
"Eg2","Japan","gdpGrowthRate","Sources",2055,"Year","Vint_2055","GDP Growth Rate (Percent)","sum","ExampleScen2","Calculated","GDP Growth Rate (Percent)",2055,0.552609668144144
"Eg2","Japan","gdpGrowthRate","Sources",2060,"Year","Vint_2060","GDP Growth Rate (Percent)","sum","ExampleScen2","Calculated","GDP Growth Rate (Percent)",2060,0.588781324289545
"Eg2","Japan","gdpGrowthRate","Sources",2065,"Year","Vint_2065","GDP Growth Rate (Percent)","sum","ExampleScen2","Calculated","GDP Growth Rate (Percent)",2065,0.559026586951905
"Eg2","Japan","gdpGrowthRate","Sources",2070,"Year","Vint_2070","GDP Growth Rate (Percent)","sum","ExampleScen2","Calculated","GDP Growth Rate (Percent)",2070,0.526532683878855
"Eg2","Japan","gdpGrowthRate","Sources",2075,"Year","Vint_2075","GDP Growth Rate (Percent)","sum","ExampleScen2","Calculated","GDP Growth Rate (Percent)",2075,0.478481047330948
"Eg2","Japan","gdpGrowthRate","Sources",2080,"Year","Vint_2080","GDP Growth Rate (Percent)","sum","ExampleScen2","Calculated","GDP Growth Rate (Percent)",2080,0.446374393900584
"Eg2","Japan","gdpGrowthRate","Sources",2085,"Year","Vint_2085","GDP Growth Rate (Percent)","sum","ExampleScen2","Calculated","GDP Growth Rate (Percent)",2085,0.442640089446567
"Eg2","Japan","gdpGrowthRate","Sources",2090,"Year","Vint_2090","GDP Growth Rate (Percent)","sum","ExampleScen2","Calculated","GDP Growth Rate (Percent)",2090,0.445943080187239
"Eg2","Japan","gdpGrowthRate","Sources",2095,"Year","Vint_2095","GDP Growth Rate (Percent)","sum","ExampleScen2","Calculated","GDP Growth Rate (Percent)",2095,0.442735732600563
"Eg2","Japan","gdpGrowthRate","Sources",2100,"Year","Vint_2100","GDP Growth Rate (Percent)","sum","ExampleScen2","Calculated","GDP Growth Rate (Percent)",2100,0.425655005156877
"Eg2","Japan","gdpPerCapita","Sources",1975,"Year","Vint_1975","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",1975,13.9494
"Eg2","Japan","gdpPerCapita","Sources",1990,"Year","Vint_1990","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",1990,24.6481
"Eg2","Japan","gdpPerCapita","Sources",2005,"Year","Vint_2005","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",2005,28.3028
"Eg2","Japan","gdpPerCapita","Sources",2010,"Year","Vint_2010","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",2010,28.7442
"Eg2","Japan","gdpPerCapita","Sources",2015,"Year","Vint_2015","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",2015,29.8206
"Eg2","Japan","gdpPerCapita","Sources",2020,"Year","Vint_2020","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",2020,31.2736
"Eg2","Japan","gdpPerCapita","Sources",2025,"Year","Vint_2025","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",2025,33.467
"Eg2","Japan","gdpPerCapita","Sources",2030,"Year","Vint_2030","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",2030,35.7455
"Eg2","Japan","gdpPerCapita","Sources",2035,"Year","Vint_2035","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",2035,37.7982
"Eg2","Japan","gdpPerCapita","Sources",2040,"Year","Vint_2040","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",2040,39.7499
"Eg2","Japan","gdpPerCapita","Sources",2045,"Year","Vint_2045","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",2045,41.9433
"Eg2","Japan","gdpPerCapita","Sources",2050,"Year","Vint_2050","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",2050,44.2446
"Eg2","Japan","gdpPerCapita","Sources",2055,"Year","Vint_2055","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",2055,46.8108
"Eg2","Japan","gdpPerCapita","Sources",2060,"Year","Vint_2060","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",2060,49.668
"Eg2","Japan","gdpPerCapita","Sources",2065,"Year","Vint_2065","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",2065,52.783
"Eg2","Japan","gdpPerCapita","Sources",2070,"Year","Vint_2070","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",2070,56.1571
"Eg2","Japan","gdpPerCapita","Sources",2075,"Year","Vint_2075","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",2075,59.6968
"Eg2","Japan","gdpPerCapita","Sources",2080,"Year","Vint_2080","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",2080,63.4032
"Eg2","Japan","gdpPerCapita","Sources",2085,"Year","Vint_2085","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",2085,67.4962
"Eg2","Japan","gdpPerCapita","Sources",2090,"Year","Vint_2090","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",2090,71.9599
"Eg2","Japan","gdpPerCapita","Sources",2095,"Year","Vint_2095","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",2095,76.7719
"Eg2","Japan","gdpPerCapita","Sources",2100,"Year","Vint_2100","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen2","GDP per capita MER by region","Thous90US$/per",2100,81.9097
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",1975,"Year","Vint_1975","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","Gg",1975,0.0140342326
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",1975,"Year","Vint_1975","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","MTC",1975,579.682756766667
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",1990,"Year","Vint_1990","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","Gg",1990,0.02875425234571
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",1990,"Year","Vint_1990","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","MTC",1990,1148.1526485
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",2005,"Year","Vint_2005","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","Gg",2005,0.04733965923944
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",2005,"Year","Vint_2005","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","MTC",2005,1304.89414997333
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",2010,"Year","Vint_2010","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","Gg",2010,0.06483159434446
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",2010,"Year","Vint_2010","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","MTC",2010,1197.38701316667
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",2015,"Year","Vint_2015","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","Gg",2015,0.06550771458504
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",2015,"Year","Vint_2015","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","MTC",2015,1257.93034873
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",2020,"Year","Vint_2020","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","Gg",2020,0.09129482147268
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",2020,"Year","Vint_2020","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","MTC",2020,1255.67566908667
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",2025,"Year","Vint_2025","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","Gg",2025,0.09107604259074
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",2025,"Year","Vint_2025","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","MTC",2025,1252.07023227
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",2030,"Year","Vint_2030","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","Gg",2030,0.11373961098014
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",2030,"Year","Vint_2030","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","MTC",2030,1242.776621317
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",2035,"Year","Vint_2035","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","Gg",2035,0.11185496827088
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",2035,"Year","Vint_2035","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","MTC",2035,1222.86824878167
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",2040,"Year","Vint_2040","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","Gg",2040,0.10969517318204
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",2040,"Year","Vint_2040","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","MTC",2040,1207.799561947
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",2045,"Year","Vint_2045","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","Gg",2045,0.10739292934476
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",2045,"Year","Vint_2045","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","MTC",2045,1189.27359887233
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",2050,"Year","Vint_2050","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","Gg",2050,0.10493272535738
"Eg2","Japan","ghgEmissByGHGGROUPS","Sources",2050,"Year","Vint_2050","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen2","X","MTC",2050,1167.99681591267
"Eg2","Japan","ghgEmissionByGHG","Sources",1975,"Year","Vint_1975","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Gg",1975,0.0140342326
"Eg2","Japan","ghgEmissionByGHG","Sources",1975,"Year","Vint_1975","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","MTC",1975,579.682756766667
"Eg2","Japan","ghgEmissionByGHG","Sources",1975,"Year","Vint_1975","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Tg",1975,21.78817578
"Eg2","Japan","ghgEmissionByGHG","Sources",1990,"Year","Vint_1990","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Gg",1990,0.02875425234571
"Eg2","Japan","ghgEmissionByGHG","Sources",1990,"Year","Vint_1990","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","MTC",1990,1148.1526485
"Eg2","Japan","ghgEmissionByGHG","Sources",1990,"Year","Vint_1990","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Tg",1990,25.4247074025
"Eg2","Japan","ghgEmissionByGHG","Sources",2005,"Year","Vint_2005","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Gg",2005,0.04733965923944
"Eg2","Japan","ghgEmissionByGHG","Sources",2005,"Year","Vint_2005","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","MTC",2005,1304.89414997333
"Eg2","Japan","ghgEmissionByGHG","Sources",2005,"Year","Vint_2005","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Tg",2005,12.9004903675
"Eg2","Japan","ghgEmissionByGHG","Sources",2010,"Year","Vint_2010","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Gg",2010,0.06483159434446
"Eg2","Japan","ghgEmissionByGHG","Sources",2010,"Year","Vint_2010","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","MTC",2010,1197.38701316667
"Eg2","Japan","ghgEmissionByGHG","Sources",2010,"Year","Vint_2010","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Tg",2010,12.8408289125
"Eg2","Japan","ghgEmissionByGHG","Sources",2015,"Year","Vint_2015","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Gg",2015,0.06550771458504
"Eg2","Japan","ghgEmissionByGHG","Sources",2015,"Year","Vint_2015","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","MTC",2015,1257.93034873
"Eg2","Japan","ghgEmissionByGHG","Sources",2015,"Year","Vint_2015","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Tg",2015,12.47223658
"Eg2","Japan","ghgEmissionByGHG","Sources",2020,"Year","Vint_2020","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Gg",2020,0.09129482147268
"Eg2","Japan","ghgEmissionByGHG","Sources",2020,"Year","Vint_2020","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","MTC",2020,1255.67566908667
"Eg2","Japan","ghgEmissionByGHG","Sources",2020,"Year","Vint_2020","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Tg",2020,12.281698675625
"Eg2","Japan","ghgEmissionByGHG","Sources",2025,"Year","Vint_2025","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Gg",2025,0.09107604259074
"Eg2","Japan","ghgEmissionByGHG","Sources",2025,"Year","Vint_2025","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","MTC",2025,1252.07023227
"Eg2","Japan","ghgEmissionByGHG","Sources",2025,"Year","Vint_2025","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Tg",2025,12.29931229135
"Eg2","Japan","ghgEmissionByGHG","Sources",2030,"Year","Vint_2030","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Gg",2030,0.11373961098014
"Eg2","Japan","ghgEmissionByGHG","Sources",2030,"Year","Vint_2030","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","MTC",2030,1242.776621317
"Eg2","Japan","ghgEmissionByGHG","Sources",2030,"Year","Vint_2030","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Tg",2030,11.872820969775
"Eg2","Japan","ghgEmissionByGHG","Sources",2035,"Year","Vint_2035","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Gg",2035,0.11185496827088
"Eg2","Japan","ghgEmissionByGHG","Sources",2035,"Year","Vint_2035","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","MTC",2035,1222.86824878167
"Eg2","Japan","ghgEmissionByGHG","Sources",2035,"Year","Vint_2035","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Tg",2035,13.953153645925
"Eg2","Japan","ghgEmissionByGHG","Sources",2040,"Year","Vint_2040","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Gg",2040,0.10969517318204
"Eg2","Japan","ghgEmissionByGHG","Sources",2040,"Year","Vint_2040","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","MTC",2040,1207.799561947
"Eg2","Japan","ghgEmissionByGHG","Sources",2040,"Year","Vint_2040","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Tg",2040,14.915807205325
"Eg2","Japan","ghgEmissionByGHG","Sources",2045,"Year","Vint_2045","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Gg",2045,0.10739292934476
"Eg2","Japan","ghgEmissionByGHG","Sources",2045,"Year","Vint_2045","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","MTC",2045,1189.27359887233
"Eg2","Japan","ghgEmissionByGHG","Sources",2045,"Year","Vint_2045","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Tg",2045,15.2202978035
"Eg2","Japan","ghgEmissionByGHG","Sources",2050,"Year","Vint_2050","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Gg",2050,0.10493272535738
"Eg2","Japan","ghgEmissionByGHG","Sources",2050,"Year","Vint_2050","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","MTC",2050,1167.99681591267
"Eg2","Japan","ghgEmissionByGHG","Sources",2050,"Year","Vint_2050","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen2","GHG emissions by subsector","Tg",2050,15.620834931
"Eg2","Japan","irrWatConsBasin","Sources",1975,"Year","Vint_1975","Irrigation Water Consumption (km^3)","sum","ExampleScen2","water consumption by water mapping source","km^3",1975,3.08594186302
"Eg2","Japan","irrWatConsBasin","Sources",1990,"Year","Vint_1990","Irrigation Water Consumption (km^3)","sum","ExampleScen2","water consumption by water mapping source","km^3",1990,2.45925046968
"Eg2","Japan","irrWatConsBasin","Sources",2005,"Year","Vint_2005","Irrigation Water Consumption (km^3)","sum","ExampleScen2","water consumption by water mapping source","km^3",2005,2.05890874074
"Eg2","Japan","irrWatConsBasin","Sources",2010,"Year","Vint_2010","Irrigation Water Consumption (km^3)","sum","ExampleScen2","water consumption by water mapping source","km^3",2010,1.75486316272
"Eg2","Japan","irrWatConsBasin","Sources",2015,"Year","Vint_2015","Irrigation Water Consumption (km^3)","sum","ExampleScen2","water consumption by water mapping source","km^3",2015,1.78938697252
"Eg2","Japan","irrWatConsBasin","Sources",2020,"Year","Vint_2020","Irrigation Water Consumption (km^3)","sum","ExampleScen2","water consumption by water mapping source","km^3",2020,1.847132318568
"Eg2","Japan","irrWatConsBasin","Sources",2025,"Year","Vint_2025","Irrigation Water Consumption (km^3)","sum","ExampleScen2","water consumption by water mapping source","km^3",2025,1.904151400957
"Eg2","Japan","irrWatConsBasin","Sources",2030,"Year","Vint_2030","Irrigation Water Consumption (km^3)","sum","ExampleScen2","water consumption by water mapping source","km^3",2030,1.950081393962
"Eg2","Japan","irrWatConsBasin","Sources",2035,"Year","Vint_2035","Irrigation Water Consumption (km^3)","sum","ExampleScen2","water consumption by water mapping source","km^3",2035,2.027102211561
"Eg2","Japan","irrWatConsBasin","Sources",2040,"Year","Vint_2040","Irrigation Water Consumption (km^3)","sum","ExampleScen2","water consumption by water mapping source","km^3",2040,2.083605203448
"Eg2","Japan","irrWatConsBasin","Sources",2045,"Year","Vint_2045","Irrigation Water Consumption (km^3)","sum","ExampleScen2","water consumption by water mapping source","km^3",2045,2.12152683594
"Eg2","Japan","irrWatConsBasin","Sources",2050,"Year","Vint_2050","Irrigation Water Consumption (km^3)","sum","ExampleScen2","water consumption by water mapping source","km^3",2050,2.13888467798
"Eg2","Japan","irrWatWithBasin","Sources",1975,"Year","Vint_1975","Irrigation Water Withdrawal (km^3)","sum","ExampleScen2","water withdrawals by water mapping source","km^3",1975,5.71470996617
"Eg2","Japan","irrWatWithBasin","Sources",1990,"Year","Vint_1990","Irrigation Water Withdrawal (km^3)","sum","ExampleScen2","water withdrawals by water mapping source","km^3",1990,4.55416789515
"Eg2","Japan","irrWatWithBasin","Sources",2005,"Year","Vint_2005","Irrigation Water Withdrawal (km^3)","sum","ExampleScen2","water withdrawals by water mapping source","km^3",2005,3.81279195978
"Eg2","Japan","irrWatWithBasin","Sources",2010,"Year","Vint_2010","Irrigation Water Withdrawal (km^3)","sum","ExampleScen2","water withdrawals by water mapping source","km^3",2010,3.24974215258
"Eg2","Japan","irrWatWithBasin","Sources",2015,"Year","Vint_2015","Irrigation Water Withdrawal (km^3)","sum","ExampleScen2","water withdrawals by water mapping source","km^3",2015,3.31368557914
"Eg2","Japan","irrWatWithBasin","Sources",2020,"Year","Vint_2020","Irrigation Water Withdrawal (km^3)","sum","ExampleScen2","water withdrawals by water mapping source","km^3",2020,3.420614798115
"Eg2","Japan","irrWatWithBasin","Sources",2025,"Year","Vint_2025","Irrigation Water Withdrawal (km^3)","sum","ExampleScen2","water withdrawals by water mapping source","km^3",2025,3.526197642876
"Eg2","Japan","irrWatWithBasin","Sources",2030,"Year","Vint_2030","Irrigation Water Withdrawal (km^3)","sum","ExampleScen2","water withdrawals by water mapping source","km^3",2030,3.6112490069
"Eg2","Japan","irrWatWithBasin","Sources",2035,"Year","Vint_2035","Irrigation Water Withdrawal (km^3)","sum","ExampleScen2","water withdrawals by water mapping source","km^3",2035,3.753894611
"Eg2","Japan","irrWatWithBasin","Sources",2040,"Year","Vint_2040","Irrigation Water Withdrawal (km^3)","sum","ExampleScen2","water withdrawals by water mapping source","km^3",2040,3.85852044726
"Eg2","Japan","irrWatWithBasin","Sources",2045,"Year","Vint_2045","Irrigation Water Withdrawal (km^3)","sum","ExampleScen2","water withdrawals by water mapping source","km^3",2045,3.92875076106
"Eg2","Japan","irrWatWithBasin","Sources",2050,"Year","Vint_2050","Irrigation Water Withdrawal (km^3)","sum","ExampleScen2","water withdrawals by water mapping source","km^3",2050,3.96089106146
"Eg2","Japan","landIrrRfd","Sources",1975,"Year","Vint_1975","Crop Land Allocation (1000 km^2)","sum","ExampleScen2","land allocation by crop and water source","thous km2",1975,0.03881278637774
"Eg2","Japan","landIrrRfd","Sources",1990,"Year","Vint_1990","Crop Land Allocation (1000 km^2)","sum","ExampleScen2","land allocation by crop and water source","thous km2",1990,0.03625746204176
"Eg2","Japan","landIrrRfd","Sources",2005,"Year","Vint_2005","Crop Land Allocation (1000 km^2)","sum","ExampleScen2","land allocation by crop and water source","thous km2",2005,0.03464372442172
"Eg2","Japan","landIrrRfd","Sources",2010,"Year","Vint_2010","Crop Land Allocation (1000 km^2)","sum","ExampleScen2","land allocation by crop and water source","thous km2",2010,0.0339154581937
"Eg2","Japan","landIrrRfd","Sources",2015,"Year","Vint_2015","Crop Land Allocation (1000 km^2)","sum","ExampleScen2","land allocation by crop and water source","thous km2",2015,0.03365797604546
"Eg2","Japan","landIrrRfd","Sources",2020,"Year","Vint_2020","Crop Land Allocation (1000 km^2)","sum","ExampleScen2","land allocation by crop and water source","thous km2",2020,0.03447298397648
"Eg2","Japan","landIrrRfd","Sources",2025,"Year","Vint_2025","Crop Land Allocation (1000 km^2)","sum","ExampleScen2","land allocation by crop and water source","thous km2",2025,0.03524384406657
"Eg2","Japan","landIrrRfd","Sources",2030,"Year","Vint_2030","Crop Land Allocation (1000 km^2)","sum","ExampleScen2","land allocation by crop and water source","thous km2",2030,0.03602520414292
