"scenario","region","param","sources","x","xLabel","vintage","units","aggregate","origScen","origQuery","origUnits","origX","value"
"Eg1","Argentina","primNrgConsumByFuel","Sources",1975,"Year","Vint_1975","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",1975,245.706750000002
"Eg1","Argentina","primNrgConsumByFuel","Sources",1990,"Year","Vint_1990","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",1990,519.023130833337
"Eg1","Argentina","primNrgConsumByFuel","Sources",2005,"Year","Vint_2005","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2005,788.828611111117
"Eg1","Argentina","primNrgConsumByFuel","Sources",2010,"Year","Vint_2010","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2010,882.202111111118
"Eg1","Argentina","primNrgConsumByFuel","Sources",2015,"Year","Vint_2015","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2015,1001.36455180581
"Eg1","Argentina","primNrgConsumByFuel","Sources",2020,"Year","Vint_2020","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2020,1055.17478454206
"Eg1","Argentina","primNrgConsumByFuel","Sources",2025,"Year","Vint_2025","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2025,1176.14481379209
"Eg1","Argentina","primNrgConsumByFuel","Sources",2030,"Year","Vint_2030","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2030,1291.16219518926
"Eg1","Argentina","primNrgConsumByFuel","Sources",2035,"Year","Vint_2035","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2035,1399.49459023161
"Eg1","Argentina","primNrgConsumByFuel","Sources",2040,"Year","Vint_2040","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2040,1498.97458898826
"Eg1","Argentina","primNrgConsumByFuel","Sources",2045,"Year","Vint_2045","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2045,1587.82021572669
"Eg1","Argentina","primNrgConsumByFuel","Sources",2050,"Year","Vint_2050","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2050,1666.28847235952
"Eg1","Argentina","primNrgConsumByFuel","Sources",2055,"Year","Vint_2055","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2055,1733.90781808725
"Eg1","Argentina","primNrgConsumByFuel","Sources",2060,"Year","Vint_2060","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2060,1769.02769581085
"Eg1","Argentina","primNrgConsumByFuel","Sources",2065,"Year","Vint_2065","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2065,1817.55872746777
"Eg1","Argentina","primNrgConsumByFuel","Sources",2070,"Year","Vint_2070","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2070,1853.6004899844
"Eg1","Argentina","primNrgConsumByFuel","Sources",2075,"Year","Vint_2075","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2075,1881.10591491503
"Eg1","Argentina","primNrgConsumByFuel","Sources",2080,"Year","Vint_2080","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2080,1916.4657640122
"Eg1","Argentina","primNrgConsumByFuel","Sources",2085,"Year","Vint_2085","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2085,2065.51649485256
"Eg1","Argentina","primNrgConsumByFuel","Sources",2090,"Year","Vint_2090","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2090,2073.15182333595
"Eg1","Argentina","primNrgConsumByFuel","Sources",2095,"Year","Vint_2095","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2095,2052.89613832466
"Eg1","Argentina","primNrgConsumByFuel","Sources",2100,"Year","Vint_2100","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2100,2013.30321636966
"Eg1","Argentina","watBioPhysCons","Sources",1975,"Year","Vint_1975","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",1975,76.719864324942
"Eg1","Argentina","watBioPhysCons","Sources",1990,"Year","Vint_1990","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",1990,107.96600497347
"Eg1","Argentina","watBioPhysCons","Sources",2005,"Year","Vint_2005","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2005,187.635687541084
"Eg1","Argentina","watBioPhysCons","Sources",2010,"Year","Vint_2010","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2010,206.510113882754
"Eg1","Argentina","watBioPhysCons","Sources",2015,"Year","Vint_2015","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2015,216.625007398435
"Eg1","Argentina","watBioPhysCons","Sources",2020,"Year","Vint_2020","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2020,234.774394927672
"Eg1","Argentina","watBioPhysCons","Sources",2025,"Year","Vint_2025","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2025,255.210005959438
"Eg1","Argentina","watBioPhysCons","Sources",2030,"Year","Vint_2030","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2030,276.174579499945
"Eg1","Argentina","watBioPhysCons","Sources",2035,"Year","Vint_2035","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2035,293.595382933234
"Eg1","Argentina","watBioPhysCons","Sources",2040,"Year","Vint_2040","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2040,309.78058366459
"Eg1","Argentina","watBioPhysCons","Sources",2045,"Year","Vint_2045","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2045,324.743477023774
"Eg1","Argentina","watBioPhysCons","Sources",2050,"Year","Vint_2050","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2050,338.618493934147
"Eg1","Argentina","watBioPhysCons","Sources",2055,"Year","Vint_2055","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2055,346.631406560715
"Eg1","Argentina","watBioPhysCons","Sources",2060,"Year","Vint_2060","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2060,354.334041399087
"Eg1","Argentina","watBioPhysCons","Sources",2065,"Year","Vint_2065","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2065,360.306153823569
"Eg1","Argentina","watBioPhysCons","Sources",2070,"Year","Vint_2070","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2070,365.737779106004
"Eg1","Argentina","watBioPhysCons","Sources",2075,"Year","Vint_2075","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2075,369.58481088074
"Eg1","Argentina","watBioPhysCons","Sources",2080,"Year","Vint_2080","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2080,371.577031905332
"Eg1","Argentina","watBioPhysCons","Sources",2085,"Year","Vint_2085","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2085,372.419611769235
"Eg1","Argentina","watBioPhysCons","Sources",2090,"Year","Vint_2090","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2090,371.649844388716
"Eg1","Argentina","watBioPhysCons","Sources",2095,"Year","Vint_2095","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2095,370.250280418755
"Eg1","Argentina","watBioPhysCons","Sources",2100,"Year","Vint_2100","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2100,368.852051669193
"Eg1","Argentina","watConsumBySec","Sources",1975,"Year","Vint_1975","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",1975,4.5775826718462
"Eg1","Argentina","watConsumBySec","Sources",1990,"Year","Vint_1990","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",1990,5.4780644516778
"Eg1","Argentina","watConsumBySec","Sources",2005,"Year","Vint_2005","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2005,7.21996525460222
"Eg1","Argentina","watConsumBySec","Sources",2010,"Year","Vint_2010","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2010,7.85658296594882
"Eg1","Argentina","watConsumBySec","Sources",2015,"Year","Vint_2015","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2015,8.35389065189207
"Eg1","Argentina","watConsumBySec","Sources",2020,"Year","Vint_2020","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2020,9.16342917957265
"Eg1","Argentina","watConsumBySec","Sources",2025,"Year","Vint_2025","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2025,10.1168850460659
"Eg1","Argentina","watConsumBySec","Sources",2030,"Year","Vint_2030","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2030,11.1499878764596
"Eg1","Argentina","watConsumBySec","Sources",2035,"Year","Vint_2035","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2035,12.0829004013245
"Eg1","Argentina","watConsumBySec","Sources",2040,"Year","Vint_2040","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2040,12.921797680743
"Eg1","Argentina","watConsumBySec","Sources",2045,"Year","Vint_2045","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2045,13.6915971070026
"Eg1","Argentina","watConsumBySec","Sources",2050,"Year","Vint_2050","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2050,14.3648343539711
"Eg1","Argentina","watConsumBySec","Sources",2055,"Year","Vint_2055","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2055,14.796734093641
"Eg1","Argentina","watConsumBySec","Sources",2060,"Year","Vint_2060","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2060,15.158688014794
"Eg1","Argentina","watConsumBySec","Sources",2065,"Year","Vint_2065","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2065,15.3730239642806
"Eg1","Argentina","watConsumBySec","Sources",2070,"Year","Vint_2070","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2070,15.5238097759712
"Eg1","Argentina","watConsumBySec","Sources",2075,"Year","Vint_2075","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2075,15.5876274942214
"Eg1","Argentina","watConsumBySec","Sources",2080,"Year","Vint_2080","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2080,15.5757437966019
"Eg1","Argentina","watConsumBySec","Sources",2085,"Year","Vint_2085","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2085,15.4883718623248
"Eg1","Argentina","watConsumBySec","Sources",2090,"Year","Vint_2090","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2090,15.3051215643074
"Eg1","Argentina","watConsumBySec","Sources",2095,"Year","Vint_2095","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2095,15.0838833467886
"Eg1","Argentina","watConsumBySec","Sources",2100,"Year","Vint_2100","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2100,14.8297259718598
"Eg1","Argentina","watWithdrawByCrop","Sources",1975,"Year","Vint_1975","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",1975,5.5832853906974
"Eg1","Argentina","watWithdrawByCrop","Sources",1990,"Year","Vint_1990","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",1990,6.59378070357566
"Eg1","Argentina","watWithdrawByCrop","Sources",2005,"Year","Vint_2005","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2005,8.83024330666012
"Eg1","Argentina","watWithdrawByCrop","Sources",2010,"Year","Vint_2010","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2010,9.68213812371492
"Eg1","Argentina","watWithdrawByCrop","Sources",2015,"Year","Vint_2015","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2015,10.3357349908051
"Eg1","Argentina","watWithdrawByCrop","Sources",2020,"Year","Vint_2020","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2020,11.6896315188725
"Eg1","Argentina","watWithdrawByCrop","Sources",2025,"Year","Vint_2025","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2025,13.1768168188087
"Eg1","Argentina","watWithdrawByCrop","Sources",2030,"Year","Vint_2030","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2030,14.7898915110989
"Eg1","Argentina","watWithdrawByCrop","Sources",2035,"Year","Vint_2035","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2035,16.2532748932493
"Eg1","Argentina","watWithdrawByCrop","Sources",2040,"Year","Vint_2040","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2040,17.5506798926223
"Eg1","Argentina","watWithdrawByCrop","Sources",2045,"Year","Vint_2045","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2045,18.7588331818525
"Eg1","Argentina","watWithdrawByCrop","Sources",2050,"Year","Vint_2050","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2050,19.7992505860652
"Eg1","Argentina","watWithdrawByCrop","Sources",2055,"Year","Vint_2055","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2055,20.464225331274
"Eg1","Argentina","watWithdrawByCrop","Sources",2060,"Year","Vint_2060","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2060,20.9953308836199
"Eg1","Argentina","watWithdrawByCrop","Sources",2065,"Year","Vint_2065","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2065,21.287888613964
"Eg1","Argentina","watWithdrawByCrop","Sources",2070,"Year","Vint_2070","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2070,21.4815383004086
"Eg1","Argentina","watWithdrawByCrop","Sources",2075,"Year","Vint_2075","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2075,21.5416560424077
"Eg1","Argentina","watWithdrawByCrop","Sources",2080,"Year","Vint_2080","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2080,21.4681524876429
"Eg1","Argentina","watWithdrawByCrop","Sources",2085,"Year","Vint_2085","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2085,21.2733523835896
"Eg1","Argentina","watWithdrawByCrop","Sources",2090,"Year","Vint_2090","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2090,20.9180125343199
"Eg1","Argentina","watWithdrawByCrop","Sources",2095,"Year","Vint_2095","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2095,20.4983298582809
"Eg1","Argentina","watWithdrawByCrop","Sources",2100,"Year","Vint_2100","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2100,20.080001700037
"Eg1","Argentina","watWithdrawBySec","Sources",1975,"Year","Vint_1975","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",1975,11.8876582269274
"Eg1","Argentina","watWithdrawBySec","Sources",1990,"Year","Vint_1990","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",1990,13.8889983310457
"Eg1","Argentina","watWithdrawBySec","Sources",2005,"Year","Vint_2005","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2005,18.3236334938601
"Eg1","Argentina","watWithdrawBySec","Sources",2010,"Year","Vint_2010","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2010,20.4379570767149
"Eg1","Argentina","watWithdrawBySec","Sources",2015,"Year","Vint_2015","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2015,21.687138991087
"Eg1","Argentina","watWithdrawBySec","Sources",2020,"Year","Vint_2020","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2020,23.5516831161447
"Eg1","Argentina","watWithdrawBySec","Sources",2025,"Year","Vint_2025","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2025,25.978477066725
"Eg1","Argentina","watWithdrawBySec","Sources",2030,"Year","Vint_2030","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2030,28.3245811311561
"Eg1","Argentina","watWithdrawBySec","Sources",2035,"Year","Vint_2035","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2035,30.3839542865759
"Eg1","Argentina","watWithdrawBySec","Sources",2040,"Year","Vint_2040","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2040,32.1543455649445
"Eg1","Argentina","watWithdrawBySec","Sources",2045,"Year","Vint_2045","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2045,33.7572968007374
"Eg1","Argentina","watWithdrawBySec","Sources",2050,"Year","Vint_2050","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2050,35.1216281473484
"Eg1","Argentina","watWithdrawBySec","Sources",2055,"Year","Vint_2055","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2055,36.0667770546716
"Eg1","Argentina","watWithdrawBySec","Sources",2060,"Year","Vint_2060","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2060,37.1166521727541
"Eg1","Argentina","watWithdrawBySec","Sources",2065,"Year","Vint_2065","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2065,37.4518073053945
"Eg1","Argentina","watWithdrawBySec","Sources",2070,"Year","Vint_2070","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2070,37.7667153792392
"Eg1","Argentina","watWithdrawBySec","Sources",2075,"Year","Vint_2075","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2075,37.8595514950019
"Eg1","Argentina","watWithdrawBySec","Sources",2080,"Year","Vint_2080","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2080,37.7389117473819
"Eg1","Argentina","watWithdrawBySec","Sources",2085,"Year","Vint_2085","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2085,37.4333092902104
"Eg1","Argentina","watWithdrawBySec","Sources",2090,"Year","Vint_2090","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2090,37.076896103973
"Eg1","Argentina","watWithdrawBySec","Sources",2095,"Year","Vint_2095","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2095,36.4972341904322
"Eg1","Argentina","watWithdrawBySec","Sources",2100,"Year","Vint_2100","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2100,35.9452691607604
"Eg2","Argentina","aggLandAlloc","Sources",1975,"Year","Vint_1975","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",1975,2754.9402735387
"Eg2","Argentina","aggLandAlloc","Sources",1990,"Year","Vint_1990","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",1990,2754.94065195954
"Eg2","Argentina","aggLandAlloc","Sources",2005,"Year","Vint_2005","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2005,2754.94175417516
"Eg2","Argentina","aggLandAlloc","Sources",2010,"Year","Vint_2010","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2010,2754.93965017146
"Eg2","Argentina","aggLandAlloc","Sources",2015,"Year","Vint_2015","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2015,2754.93951891959
"Eg2","Argentina","aggLandAlloc","Sources",2020,"Year","Vint_2020","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2020,2754.93945630042
"Eg2","Argentina","aggLandAlloc","Sources",2025,"Year","Vint_2025","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2025,2754.93958861907
"Eg2","Argentina","aggLandAlloc","Sources",2030,"Year","Vint_2030","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2030,2754.93964278154
"Eg2","Argentina","aggLandAlloc","Sources",2035,"Year","Vint_2035","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2035,2754.93954235701
"Eg2","Argentina","aggLandAlloc","Sources",2040,"Year","Vint_2040","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2040,2754.93959434651
"Eg2","Argentina","aggLandAlloc","Sources",2045,"Year","Vint_2045","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2045,2754.93974723547
"Eg2","Argentina","aggLandAlloc","Sources",2050,"Year","Vint_2050","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2050,2754.93970192823
"Eg2","Argentina","aggLandAlloc","Sources",2055,"Year","Vint_2055","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2055,0
"Eg2","Argentina","aggLandAlloc","Sources",2060,"Year","Vint_2060","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2060,0
"Eg2","Argentina","aggLandAlloc","Sources",2065,"Year","Vint_2065","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2065,0
"Eg2","Argentina","aggLandAlloc","Sources",2070,"Year","Vint_2070","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2070,0
"Eg2","Argentina","aggLandAlloc","Sources",2075,"Year","Vint_2075","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2075,0
"Eg2","Argentina","aggLandAlloc","Sources",2080,"Year","Vint_2080","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2080,0
"Eg2","Argentina","aggLandAlloc","Sources",2085,"Year","Vint_2085","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2085,0
"Eg2","Argentina","aggLandAlloc","Sources",2090,"Year","Vint_2090","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2090,0
"Eg2","Argentina","aggLandAlloc","Sources",2095,"Year","Vint_2095","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2095,0
"Eg2","Argentina","aggLandAlloc","Sources",2100,"Year","Vint_2100","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2100,0
"Eg2","Argentina","agProdBiomass",NA,2020,"Year","Vint_2020","Biomass Production (TWh)","sum","ExampleScen2","Ag Production by Crop Type","EJ",2020,12.0974161592423
"Eg2","Argentina","agProdBiomass",NA,2025,"Year","Vint_2025","Biomass Production (TWh)","sum","ExampleScen2","Ag Production by Crop Type","EJ",2025,26.1371074998824
"Eg2","Argentina","agProdBiomass",NA,2030,"Year","Vint_2030","Biomass Production (TWh)","sum","ExampleScen2","Ag Production by Crop Type","EJ",2030,47.8621579696295
"Eg2","Argentina","agProdBiomass",NA,2035,"Year","Vint_2035","Biomass Production (TWh)","sum","ExampleScen2","Ag Production by Crop Type","EJ",2035,70.9734278043772
"Eg2","Argentina","agProdBiomass",NA,2040,"Year","Vint_2040","Biomass Production (TWh)","sum","ExampleScen2","Ag Production by Crop Type","EJ",2040,83.2251480028951
"Eg2","Argentina","agProdBiomass",NA,2045,"Year","Vint_2045","Biomass Production (TWh)","sum","ExampleScen2","Ag Production by Crop Type","EJ",2045,96.0411604754896
"Eg2","Argentina","agProdBiomass",NA,2050,"Year","Vint_2050","Biomass Production (TWh)","sum","ExampleScen2","Ag Production by Crop Type","EJ",2050,107.985818552993
"Eg2","Argentina","agProdByCrop",NA,1975,"Year","Vint_1975","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",1975,168.055267485397
"Eg2","Argentina","agProdByCrop",NA,1990,"Year","Vint_1990","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",1990,258.123873431045
"Eg2","Argentina","agProdByCrop",NA,2005,"Year","Vint_2005","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",2005,236.381143108008
"Eg2","Argentina","agProdByCrop",NA,2010,"Year","Vint_2010","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",2010,249.732920938911
"Eg2","Argentina","agProdByCrop",NA,2015,"Year","Vint_2015","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",2015,261.465954045123
"Eg2","Argentina","agProdByCrop",NA,2020,"Year","Vint_2020","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",2020,282.094967066251
"Eg2","Argentina","agProdByCrop",NA,2025,"Year","Vint_2025","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",2025,305.076368052773
"Eg2","Argentina","agProdByCrop",NA,2030,"Year","Vint_2030","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",2030,328.269322781187
"Eg2","Argentina","agProdByCrop",NA,2035,"Year","Vint_2035","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",2035,349.69085676478
"Eg2","Argentina","agProdByCrop",NA,2040,"Year","Vint_2040","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",2040,370.035931964199
"Eg2","Argentina","agProdByCrop",NA,2045,"Year","Vint_2045","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",2045,389.509708518822
"Eg2","Argentina","agProdByCrop",NA,2050,"Year","Vint_2050","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",2050,407.7428477192
"Eg2","Argentina","agProdbyIrrRfd","Sources",1975,"Year","Vint_1975","Ag Production (Mt)","sum","ExampleScen2","ag production by tech","Mt",1975,168.055267485397
"Eg2","Argentina","agProdbyIrrRfd","Sources",1990,"Year","Vint_1990","Ag Production (Mt)","sum","ExampleScen2","ag production by tech","Mt",1990,258.123873431045
"Eg2","Argentina","agProdbyIrrRfd","Sources",2005,"Year","Vint_2005","Ag Production (Mt)","sum","ExampleScen2","ag production by tech","Mt",2005,236.381143108008
"Eg2","Argentina","agProdbyIrrRfd","Sources",2010,"Year","Vint_2010","Ag Production (Mt)","sum","ExampleScen2","ag production by tech","Mt",2010,249.732920938911
