"X1990","X1995","X2000","X2005","X2010","X2015"
78.77158,85.47413,91.22099,98.15009,104.4377,110.9265
80.34928,87.18616,93.04819,100.116,106.5295,113.1483
78.67405,85.36839,91.10809,98.02846,104.3083,110.789
46.6661,50.68574,54.14335,58.25501,61.98486,65.83962
15.87654,17.32324,18.58541,19.99516,21.27208,22.60066
15.51959,16.93375,18.16751,19.54557,20.79381,22.0925
15.16143,16.54294,17.74825,19.09452,20.3139,21.58264
12.78763,13.95285,14.96943,16.10491,17.13341,18.20349
6.462549,7.051418,7.565176,8.13902,8.658791,9.199589
1298,1606,1724,1946,2169,2388
13569.3,14080.09,14403.08,15433.88,16617.06,17861.58
21438.65,23612.55,25628.19,27461.89,29569.21,31783.4
13.35143,13.93736,14.32017,15.4061,16.39827,17.41388
39.25421,40.97686,42.1024,45.29507,48.21219,51.19815
56.53447,60.69604,64.16051,69.02954,73.45556,78.01556
2.127653,2.343244,2.537903,2.73047,2.905246,3.085253
50.54062,55.66181,60.28577,64.86,69.01167,73.28762
67.28676,74.10485,80.26084,86.35076,91.87807,97.57076
63.67468,70.12687,75.95247,81.71545,86.94597,92.33313
69.99289,77.011,83.33169,89.6546,95.39431,101.3082
56.83214,59.18831,60.67679,65.28999,69.45611,73.76704
54.56193,55.57687,55.64687,59.88153,63.69641,67.65108
52.23467,53.09409,53.0578,57.09545,60.73304,64.50398
24.91971,23.33517,21.48365,23.11662,24.59424,26.12362
24.15488,22.46351,20.52588,22.08585,23.49801,24.95949
23.74467,22.08204,20.17731,21.71081,23.099,24.53562
23.33264,21.6989,19.82722,21.33408,22.69818,24.10988
79.62687,73.56618,66.90231,71.99858,76.64794,81.39887
80.83965,74.83073,68.2069,73.40317,78.14459,82.98801
26.78118,28.11967,29.10481,31.31993,33.32732,35.39917
20.81797,21.97693,22.83636,24.57475,26.14972,27.77552
83.6814,90.80177,96.90683,104.2677,110.9473,117.8406
82.01855,88.99731,94.98105,102.1958,108.7426,115.4989
80.34928,87.18616,93.04819,100.116,106.5295,113.1483
78.67405,85.36839,91.10809,98.02846,104.3083,110.789
41.92964,45.5539,48.67421,52.37029,55.72283,59.18909
15.87654,17.32324,18.58541,19.99516,21.27208,22.60066
15.51959,16.93375,18.16751,19.54557,20.79381,22.0925
15.16143,16.54294,17.74825,19.09452,20.3139,21.58264
14.76542,16.11085,17.28468,18.59575,19.78332,21.01892
8.640476,9.427797,10.11469,10.88194,11.57687,12.29992
3.798617,3.96532,4.074232,4.383189,4.665474,4.954426
41.937,43.7774,44.97982,48.39072,51.5072,54.69724
41.62154,43.73685,45.24691,48.67871,51.81036,55.02096
2.913374,3.041229,3.124759,3.361717,3.578217,3.79983
6.990526,7.698863,8.338427,8.971117,9.545352,10.13678
765.4146,850.9195,930.4683,1001.134,1065.179,1131.421
1250.719,1390.419,1520.381,1635.848,1740.498,1848.735
53.15176,58.53756,63.40044,68.21104,72.57716,77.07404
60.04781,66.13233,71.62611,77.06084,81.99341,87.07372
61.26263,66.42412,70.88819,76.2698,81.14768,86.17731
54.56193,55.57687,55.64687,59.88153,63.69641,67.65108
53.69191,54.69072,54.75953,58.9268,62.68078,66.57254
27.34107,25.9256,24.19128,26.03042,27.69335,29.41502
24.15488,22.46351,20.52588,22.08585,23.49801,24.95949
23.74467,22.08204,20.17731,21.71081,23.099,24.53562
23.33264,21.6989,19.82722,21.33408,22.69818,24.10988
77.03363,71.17672,64.73351,69.66441,74.1624,78.75952
88.37223,81.62079,74.21082,79.86444,85.02404,90.29346
43.72572,41.33874,38.55466,41.49239,44.16832,46.90788
14.41667,14.96837,15.29311,16.45884,17.51409,18.60335
67.58322,73.18062,77.94619,83.86787,89.24072,94.78557
82.01855,88.99731,94.98105,102.1958,108.7426,115.4989
80.34928,87.18616,93.04819,100.116,106.5295,113.1483
78.67405,85.36839,91.10809,98.02846,104.3083,110.789
41.92407,45.54787,48.66777,52.36337,55.71546,59.18126
15.87654,17.32324,18.58541,19.99516,21.27208,22.60066
15.51959,16.93375,18.16751,19.54557,20.79381,22.0925
15.16143,16.54294,17.74825,19.09452,20.3139,21.58264
14.80207,16.15083,17.32757,18.6419,19.83242,21.07109
8.506841,9.281989,9.958254,10.71363,11.39782,12.10969
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
159923.5,172444.3,192305.8,206079.6,221887.7,238489.1
37910.44,37818.5,37668.9,40367.29,43464.24,46718.01
12.58475,13.13704,13.49786,14.52143,15.45664,16.41393
46.31333,48.34582,49.67367,53.44055,56.88222,60.40512
28.41891,29.66605,30.48091,32.79232,34.90419,37.06598
43.47885,47.8845,51.86236,55.79749,59.36906,63.04755
205.4308,227.7739,248.398,267.2582,284.3579,302.0235
63.52169,69.9584,75.77002,81.51913,86.73708,92.11135
66.01453,72.70365,78.7433,84.71805,90.1408,95.72591
63.10182,68.57809,73.35046,78.91852,83.96646,89.17052
54.56193,55.57687,55.64687,59.88153,63.69641,67.65108
53.69191,54.69072,54.75953,58.9268,62.68078,66.57254
32.54404,31.58742,30.19273,32.48893,34.56244,36.71016
24.15488,22.46351,20.52588,22.08585,23.49801,24.95949
23.74467,22.08204,20.17731,21.71081,23.099,24.53562
23.33264,21.6989,19.82722,21.33408,22.69818,24.10988
67.39677,62.29708,56.67389,60.99031,64.92582,68.95129
88.37223,81.62079,74.21082,79.86444,85.02404,90.29346
83.74548,77.41379,70.45303,75.82032,80.71832,85.72118
17.98726,18.10088,17.96931,19.33902,20.5811,21.86013
66.44938,71.93948,76.61075,82.43103,87.71186,93.16171
82.01855,88.99731,94.98105,102.1958,108.7426,115.4989
80.34928,87.18616,93.04819,100.116,106.5295,113.1483
78.67405,85.36839,91.10809,98.02846,104.3083,110.789
41.92107,45.54462,48.66431,52.35965,55.7115,59.17706
15.87654,17.32324,18.58541,19.99516,21.27208,22.60066
15.51959,16.93375,18.16751,19.54557,20.79381,22.0925
15.16143,16.54294,17.74825,19.09452,20.3139,21.58264
14.80207,16.15083,17.32757,18.6419,19.83242,21.07109
9.238867,10.08071,10.81517,11.63556,12.37862,13.15175
1223,1125,868.9999,620.9999,430,292
123.654,157.6638,165.429,187.4469,209.6614,231.6793
0,0,0,0,0,0
632012.9,631467,628046.9,673026.8,724668.9,778896.6
22632.28,23172.36,23654.52,25346.5,27291.23,29334.34
36.02013,37.60091,38.63365,41.56332,44.24008,46.98003
45.96435,47.98156,49.29936,53.03783,56.4536,59.94994
15.38543,16.06062,16.50175,17.75311,18.89644,20.06677
4.164496,4.347256,4.46666,4.805376,5.114849,5.431633
59.48235,61.98005,63.89585,68.74195,73.1383,77.67237
65.36897,71.99274,77.9733,83.88963,89.25941,94.78985
65.77086,72.43551,78.45288,84.40556,89.8083,95.37283
66.03284,72.72382,78.76514,84.74155,90.1658,95.75246
62.60444,67.79259,72.26026,77.74627,82.71822,87.84534
54.56193,55.57687,55.64687,59.88153,63.69641,67.65108
53.69191,54.69072,54.75953,58.9268,62.68078,66.57254
32.39854,31.42801,30.02283,32.30609,34.36797,36.50363
24.15488,22.46351,20.52588,22.08585,23.49801,24.95949
23.74467,22.08204,20.17731,21.71081,23.099,24.53562
23.33264,21.6989,19.82722,21.33408,22.69818,24.10988
62.94842,58.19823,52.95357,56.98633,60.66224,64.42384
88.37223,81.62079,74.21082,79.86444,85.02404,90.29346
84.69413,78.26893,71.20916,76.63404,81.58472,86.64122
21.47294,21.24299,20.74763,22.32897,23.76459,25.24074
27.41446,29.21161,30.63489,32.96509,35.07756,37.2578
82.01855,88.99731,94.98105,102.1958,108.7426,115.4989
80.34928,87.18616,93.04819,100.116,106.5295,113.1483
78.67405,85.36839,91.10809,98.02846,104.3083,110.789
41.90715,45.52954,48.64824,52.34235,55.6931,59.15751
15.87654,17.32324,18.58541,19.99516,21.27208,22.60066
15.51959,16.93375,18.16751,19.54557,20.79381,22.0925
15.16143,16.54294,17.74825,19.09452,20.3139,21.58264
14.80207,16.15083,17.32757,18.6419,19.83242,21.07109
11.29526,12.32448,13.22243,14.22541,15.13386,16.07907
629.0001,647,541,415,309,224.9999
0,0,0,0,0,0
2180.841,2780.659,2917.612,3305.933,3697.723,4086.043
211.5046,269.6767,282.9588,320.6194,358.6163,396.2769
273.6595,314.7639,355.9789,381.4615,410.7107,441.5114
2608.397,2787.258,2929.931,3139.556,3380.894,3634.698
19.56576,20.42441,20.98539,22.57676,24.03074,25.51905
46.93235,48.99204,50.3376,54.1548,57.6425,61.21248
46.14135,48.16632,49.48926,53.24209,56.67098,60.18088
43.17472,45.06949,46.30732,49.81894,53.02742,56.31154
198.9454,191.1972,181.4667,195.2191,207.69,220.577
61.56525,67.22359,72.22198,77.70145,82.67969,87.80214
64.16419,70.66599,76.53635,82.34364,87.61438,93.04296
66.03284,72.72382,78.76514,84.74155,90.1658,95.75246
64.43327,70.68077,76.26883,82.05657,87.30794,92.7179
54.56193,55.57687,55.64687,59.88153,63.69641,67.65108
53.69191,54.69072,54.75953,58.9268,62.68078,66.57254
31.70041,30.66311,29.20757,31.42873,33.43485,35.51264
24.15488,22.46351,20.52588,22.08585,23.49801,24.95949
23.74467,22.08204,20.17731,21.71081,23.099,24.53562
23.33264,21.6989,19.82722,21.33408,22.69818,24.10988
68.65697,63.52947,57.86772,62.27536,66.29455,70.40468
88.37223,81.62079,74.21082,79.86444,85.02404,90.29346
86.20505,79.63093,72.41345,77.93007,82.96465,88.10658
18.80692,18.83974,18.62263,20.0421,21.32969,22.65508
19.62181,20.68171,21.45658,23.09006,24.57001,26.09758
82.01855,88.99731,94.98105,102.1958,108.7426,115.4989
80.34928,87.18616,93.04819,100.116,106.5295,113.1483
78.67405,85.36839,91.10809,98.02846,104.3083,110.789
38.67574,42.02837,44.91697,48.32755,51.42089,54.62021
15.87654,17.32324,18.58541,19.99516,21.27208,22.60066
15.51959,16.93375,18.16751,19.54557,20.79381,22.0925
15.16143,16.54294,17.74825,19.09452,20.3139,21.58264
14.80207,16.15083,17.32757,18.6419,19.83242,21.07109
14.27301,15.57357,16.70824,17.97562,19.12356,20.31796
209.9546,240.8344,271.8105,292.4467,311.1372,330.4774
29709.98,33486.84,37441.63,40122.45,43202.37,46433.91
5442.413,5841.758,6219.776,6664.926,7176.326,7714.321
3.38127,3.529657,3.626604,3.901617,4.152887,4.410093
36.42245,38.02087,39.06515,42.02753,44.73418,47.50474
29.72192,31.02627,31.87843,34.29587,36.50456,38.76544
39.64958,41.38963,42.52641,45.75131,48.6978,51.71382
951.1708,899.0843,837.6772,901.1496,958.6819,1018.183
49.26939,52.2321,54.5203,58.6554,62.42588,66.29271
66.87997,73.63985,79.73994,85.79029,91.28181,96.93759
66.03284,72.72382,78.76514,84.74155,90.1658,95.75246
63.25668,68.82265,73.68989,79.2835,84.3551,89.5831
54.56193,55.57687,55.64687,59.88153,63.69641,67.65108
53.69191,54.69072,54.75953,58.9268,62.68078,66.57254
26.58573,25.05923,23.23471,25.00097,26.59856,28.25237
24.15488,22.46351,20.52588,22.08585,23.49801,24.95949
23.74467,22.08204,20.17731,21.71081,23.099,24.53562
22.98627,21.44374,19.66323,21.15778,22.51073,23.91078
70.22765,65.22737,59.67356,64.21968,68.36608,72.60419
88.37223,81.62079,74.21082,79.86444,85.02404,90.29346
84.3101,77.92275,70.90306,76.30463,81.23398,86.26876
16.48411,16.7459,16.7712,18.04967,19.20828,20.40232
37.03526,39.74262,41.96639,45.15674,48.0501,51.03628
82.01855,88.99731,94.98105,102.1958,108.7426,115.4989
80.34928,87.18616,93.04819,100.116,106.5295,113.1483
78.67405,85.36839,91.10809,98.02846,104.3083,110.789
30.92127,33.62655,35.96299,38.69316,41.1688,43.73203
15.87654,17.32324,18.58541,19.99516,21.27208,22.60066
15.51959,16.93375,18.16751,19.54557,20.79381,22.0925
15.16143,16.54294,17.74825,19.09452,20.3139,21.58264
14.80207,16.15083,17.32757,18.6419,19.83242,21.07109
14.44154,15.75745,16.90551,18.18786,19.34936,20.55786
3176.636,3645.131,4115.36,4427.806,4710.791,5003.6
2021.413,2445.793,2912.624,3121.503,3361.143,3612.665
64878.08,73304.7,82043.84,87918.3,94665.22,101745.7
0,0,0,0,0,0
2.373957,2.478138,2.546204,2.739288,2.915702,3.096284
23.1504,24.16634,24.8301,26.71303,28.4334,30.19439
43.47448,45.3824,46.62883,50.16485,53.39558,56.70253
346.7767,330.0775,309.8553,333.3351,354.631,376.638
44.38573,46.33361,47.60627,51.21634,54.51476,57.89113
61.81096,67.50892,72.54594,78.04992,83.05029,88.1957
66.03284,72.72382,78.76514,84.74155,90.1658,95.75246
63.30297,68.89576,73.79136,79.39262,84.47128,89.70644
54.56193,55.57687,55.64687,59.88153,63.69641,67.65108
53.69191,54.69072,54.75953,58.9268,62.68078,66.57254
26.0141,24.49435,22.6851,24.40955,25.96942,27.58414
24.15488,22.46351,20.52588,22.08585,23.49801,24.95949
23.74467,22.08204,20.17731,21.71081,23.099,24.53562
23.33264,21.6989,19.82722,21.33408,22.69818,24.10988
31.03805,29.51807,27.68548,29.79383,31.71,33.67881
79.632,73.7421,67.24429,72.36725,77.04158,81.81673
52.30171,49.06938,45.3903,48.84867,52.00076,55.22529
13.97075,14.48027,14.7679,15.89376,16.91281,17.96471
22.13139,23.42871,24.41238,26.27025,27.95392,29.69168
82.01855,88.99731,94.98105,102.1958,108.7426,115.4989
80.34928,87.18616,93.04819,100.116,106.5295,113.1483
78.67405,85.36839,91.10809,98.02846,104.3083,110.789
25.8243,28.1041,30.0776,32.36055,34.43016,36.57532
15.87654,17.32324,18.58541,19.99516,21.27208,22.60066
15.51959,16.93375,18.16751,19.54557,20.79381,22.0925
15.16143,16.54294,17.74825,19.09452,20.3139,21.58264
14.80207,16.15083,17.32757,18.6419,19.83242,21.07109
14.31301,15.61721,16.75506,18.026,19.17716,20.37491
183.9741,210.7433,237.5348,255.5682,271.9017,288.805
183.3227,208.035,232.2325,248.8658,267.9544,287.9936
6945.438,7526.616,8036.224,8611.994,9272.577,9966.358
31330.94,35547.78,39798.81,42651.46,45922.63,49359.42
9879.347,11258.66,12687.88,13596.57,14639.14,15735.53
65.48161,64.6736,62.82193,67.33326,72.48425,77.90457
23.03393,24.04478,24.70522,26.57864,28.29035,30.04249
45.06677,47.04457,48.33664,52.00216,55.35125,58.77929
35.93065,37.50747,38.53769,41.46007,44.13017,46.86334
30.1508,31.47396,32.33842,34.79074,37.0313,39.32482
38.76631,40.69335,42.05171,45.24081,48.15241,51.13487
45.26894,47.61066,49.29699,53.03566,56.44811,59.94438
46.37142,48.40705,49.73993,53.51479,56.95131,60.48042
54.56193,55.57687,55.64687,59.88153,63.69641,67.65108
53.69191,54.69072,54.75953,58.9268,62.68078,66.57254
23.34762,22.01211,20.41449,21.96635,23.37001,24.82306
24.15488,22.46351,20.52588,22.08585,23.49801,24.95949
21.98489,20.78568,19.34411,20.81509,22.14666,23.52404
21.08689,20.04449,18.7639,20.19098,21.48281,22.81892
17.22158,17.11702,16.77807,18.05581,19.21239,20.4073
26.95293,26.2556,25.25571,27.18043,28.92974,30.72589
26.05383,25.40879,24.4691,26.33393,28.02861,29.76887
13.97075,14.48027,14.7679,15.89376,16.91281,17.96471
38.86744,41.74816,44.12436,47.47852,50.52058,53.66025
81.91773,88.88698,94.86233,102.068,108.6066,115.3545
80.34928,87.18616,93.04819,100.116,106.5295,113.1483
78.67405,85.36839,91.10809,98.02846,104.3083,110.789
20.50916,22.34526,23.94028,25.75688,27.4031,29.11228
15.87654,17.32324,18.58541,19.99516,21.27208,22.60066
15.51959,16.93375,18.16751,19.54557,20.79381,22.0925
15.16143,16.54294,17.74825,19.09452,20.3139,21.58264
14.80207,16.15083,17.32757,18.6419,19.83242,21.07109
10.19454,11.12346,11.9339,12.83914,13.65906,14.51216
4.597724,5.016669,5.38218,5.790437,6.160221,6.54497
0,0,0,0,0,0
0,0,0,0,0,0
8187.811,9516.393,10898.9,11679.06,12574.53,13515.61
55827.42,59364.64,62614.21,67097.41,72247.36,77655.62
696.5534,724.6396,742.314,795.5674,856.5598,920.7021
3.610796,3.769257,3.872784,4.166465,4.434793,4.709458
31.85254,33.25042,34.16364,36.75438,39.12143,41.54435
39.24194,40.96409,42.08923,45.28091,48.19711,51.18214
29.78684,31.09402,31.94808,34.37078,36.5843,38.85013
31.11458,32.48005,33.37213,35.90284,38.21502,40.58186
43.12415,45.01662,46.25309,49.76063,52.96526,56.24562
44.8219,46.53402,47.54304,51.15108,54.43763,57.81088
54.56193,55.57687,55.64687,59.88153,63.69641,67.65108
53.69191,54.69072,54.75953,58.9268,62.68078,66.57254
23.04102,21.7302,20.16014,21.69267,23.07882,24.51376
24.15488,22.46351,20.52588,22.08585,23.49801,24.95949
23.12372,21.62461,19.88331,21.39475,22.76296,24.17867
15.35116,15.81911,16.04819,17.27149,18.37873,19.5218
14.94991,15.44355,15.7025,16.89952,17.98298,19.10143
14.50988,15.03906,15.3378,16.50713,17.56548,18.65802
14.24086,14.76022,15.05342,16.20107,17.23982,18.31205
13.97075,14.48027,14.7679,15.89376,16.91281,17.96471
13.69955,14.19917,14.48123,15.58523,16.5845,17.61601
74.58459,80.86008,86.2253,92.77541,98.71869,104.8524
80.34928,87.18616,93.04819,100.116,106.5295,113.1483
56.54691,61.14783,65.04652,69.98862,74.47247,79.09978
17.83349,19.43957,20.83686,22.4177,23.84988,25.33854
15.87654,17.32324,18.58541,19.99516,21.27208,22.60066
15.51959,16.93375,18.16751,19.54557,20.79381,22.0925
15.16143,16.54294,17.74825,19.09452,20.3139,21.58264
14.80207,16.15083,17.32757,18.6419,19.83242,21.07109
13.61839,14.8593,15.94193,17.15119,18.24648,19.3861
1.372023,1.497043,1.606116,1.727945,1.838295,1.953108
0,0,0,0,0,0
0,0,0,0,0,0
1889.337,2131.245,2364.951,2534.149,2728.497,2932.682
4959.337,6275.897,7847.518,8409.048,9054.522,9731.462
14.2274,14.05559,13.67232,14.7098,15.65477,16.62617
70.17554,69.32809,67.43763,72.55493,77.21593,82.00726
13.43559,14.02522,14.41044,15.50321,16.50165,17.52366
40.48749,41.78536,42.51268,45.73535,48.66933,51.68725
35.48314,36.58709,37.19412,40.01357,42.57963,45.22021
24.79604,25.88419,26.59514,28.61192,30.45457,32.34075
40.35747,42.12855,43.28569,46.56819,49.56721,52.63713
44.76423,46.47537,47.48486,51.08844,54.37097,57.74006
54.56193,55.57687,55.64687,59.88153,63.69641,67.65108
53.69191,54.69072,54.75953,58.9268,62.68078,66.57254
23.34327,22.01443,20.423,21.97553,23.37975,24.8334
24.15488,22.46351,20.52588,22.08585,23.49801,24.95949
23.25455,21.72099,19.94525,21.46134,22.83376,24.25388
15.13095,15.65689,15.94393,17.1594,18.25956,19.39522
14.77783,15.31678,15.62102,16.81193,17.88985,19.00251
14.50988,15.03906,15.3378,16.50713,17.56548,18.65802
14.24086,14.76022,15.05342,16.20107,17.23982,18.31205
13.97075,14.48027,14.7679,15.89376,16.91281,17.96471
13.69955,14.19917,14.48123,15.58523,16.5845,17.61601
56.51035,61.07602,64.93725,69.87141,74.34761,78.96742
64.91,70.28616,74.86353,80.55098,85.71129,91.03697
23.78913,25.29094,26.46387,28.47719,30.30214,32.1857
16.17237,17.63462,18.90805,20.34237,21.64152,22.99313
15.87654,17.32324,18.58541,19.99516,21.27208,22.60066
15.51959,16.93375,18.16751,19.54557,20.79381,22.0925
15.16143,16.54294,17.74825,19.09452,20.3139,21.58264
14.80207,16.15083,17.32757,18.6419,19.83242,21.07109
13.17146,14.37164,15.41874,16.58831,17.64767,18.74988
1.709569,1.865345,2.001253,2.153055,2.290552,2.433612
0,0,0,0,0,0
1.003,0.9908878,0.9638681,1.037008,1.103626,1.172108
83.27225,82.26661,80.02332,86.09567,91.62653,97.31205
256.9532,253.8502,246.928,265.6655,282.7319,300.2759
72.1949,71.32304,69.37817,74.64275,79.43786,84.36707
0.413217,0.4313511,0.4431987,0.4768074,0.5075145,0.538947
23.17653,22.76097,22.1285,23.80317,25.30181,26.8797
23.92415,23.67389,23.18281,24.93774,26.51263,28.16451
35.54744,37.08756,38.08876,40.97709,43.61561,46.31707
37.9882,39.65531,40.74452,43.8343,46.65729,49.54696
34.70639,36.22947,37.30349,40.12632,42.70546,45.34549
21.60863,22.01058,22.29523,23.97236,25.48315,27.04941
40.3634,41.11424,41.23943,44.37219,47.19428,50.11992
23.69024,22.33717,20.71798,22.29291,23.71743,25.19208
24.15488,22.46351,20.52588,22.08585,23.49801,24.95949
23.66616,22.02421,20.14014,21.67085,23.05651,24.49049
15.40366,15.85779,16.07304,17.29821,18.40714,19.55198
14.77783,15.31678,15.62102,16.81193,17.88985,19.00251
14.50988,15.03906,15.3378,16.50713,17.56548,18.65802
14.24086,14.76022,15.05342,16.20107,17.23982,18.31205
13.97075,14.48027,14.7679,15.89376,16.91281,17.96471
13.69955,14.19917,14.48123,15.58523,16.5845,17.61601
38.0054,40.82039,43.14192,46.42146,49.39583,52.46555
35.01657,37.56466,39.65462,42.66933,45.40332,48.22498
12.87978,13.34951,13.61469,14.65264,15.59211,16.56187
16.17845,17.64241,18.91757,20.3526,21.6524,23.00469
15.87654,17.32324,18.58541,19.99516,21.27208,22.60066
15.51959,16.93375,18.16751,19.54557,20.79381,22.0925
15.16143,16.54294,17.74825,19.09452,20.3139,21.58264
14.80207,16.15083,17.32757,18.6419,19.83242,21.07109
7.917625,8.639085,9.268517,9.971569,10.60837,11.27093
0,0,0,0,0,0
71.54015,70.6762,68.74899,73.96581,78.71743,83.60194
245.4043,242.4408,235.8299,253.725,270.0245,286.7799
136.1649,134.5205,130.8524,140.7817,149.8256,159.1225
10.83865,10.46057,9.998454,10.75464,11.4268,12.14097
5.232082,5.049569,4.826497,5.191526,5.515995,5.860742
29.57551,29.8879,29.84371,32.1045,34.14846,36.27088
36.00653,37.43354,38.32727,41.23338,43.88522,46.60435
28.13798,29.37283,30.25791,32.54652,34.63753,36.7779
0,0,0.4166315,0.4166315,0.4166315,0.4166315
0.6854845,0.6982355,1.045789,1.098992,1.146919,1.196605
18.48227,17.20957,15.83288,17.02968,18.11298,19.23411
24.15488,22.46351,20.52588,22.08585,23.49801,24.95949
23.74467,22.08204,20.17731,21.71081,23.099,24.53562
18.56227,18.18468,17.56857,18.90596,20.11653,21.3677
14.77783,15.31678,15.62102,16.81193,17.88985,19.00251
14.50988,15.03906,15.3378,16.50713,17.56548,18.65802
14.24086,14.76022,15.05342,16.20107,17.23982,18.31205
13.97075,14.48027,14.7679,15.89376,16.91281,17.96471
