"scenario","param","units","class","value","x","subRegion","subRegType","region","classPalette"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",6.46,"2010","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.05,"2010","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.38,"2010","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.04,"2010","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",1.78,"2010","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",8.29,"2010","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",1.11,"2015","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.35,"2015","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",6.78,"2015","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.05,"2015","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.42,"2015","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.03,"2015","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",1.92,"2015","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",8.75,"2015","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",1.15,"2020","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.37,"2020","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",7.5,"2020","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.05,"2020","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.46,"2020","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.04,"2020","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",2.01,"2020","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",9.56,"2020","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",1.22,"2025","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.42,"2025","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",8.25,"2025","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.05,"2025","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.5,"2025","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.04,"2025","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",2.18,"2025","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",10.48,"2025","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",1.28,"2030","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.44,"2030","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",9,"2030","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.06,"2030","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.55,"2030","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.04,"2030","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",2.31,"2030","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",11.36,"2030","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",1.33,"2035","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.46,"2035","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",9.5,"2035","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.06,"2035","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.58,"2035","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.04,"2035","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",2.41,"2035","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",11.97,"2035","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",1.37,"2040","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.46,"2040","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",9.92,"2040","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.06,"2040","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.62,"2040","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.04,"2040","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",2.49,"2040","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",12.47,"2040","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",1.41,"2045","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.47,"2045","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",10.3,"2045","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.06,"2045","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.65,"2045","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.04,"2045","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",2.56,"2045","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",12.92,"2045","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",1.43,"2050","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.47,"2050","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",10.61,"2050","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.07,"2050","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.67,"2050","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.04,"2050","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",2.61,"2050","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",13.29,"2050","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",1.45,"2055","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.48,"2055","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",10.85,"2055","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.07,"2055","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.7,"2055","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.04,"2055","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",2.67,"2055","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",13.58,"2055","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",1.46,"2060","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.55,"2060","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",11.01,"2060","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.07,"2060","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.72,"2060","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.04,"2060","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",2.77,"2060","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",13.84,"2060","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",1.47,"2065","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.53,"2065","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",11.1,"2065","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.07,"2065","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.73,"2065","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.04,"2065","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",2.77,"2065","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",13.94,"2065","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",1.47,"2070","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.54,"2070","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",11.14,"2070","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.07,"2070","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.75,"2070","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.04,"2070","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",2.8,"2070","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",14,"2070","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",1.46,"2075","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.54,"2075","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",11.14,"2075","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.07,"2075","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.76,"2075","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.04,"2075","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",2.81,"2075","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",14.01,"2075","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",1.45,"2080","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.54,"2080","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",11.1,"2080","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.07,"2080","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.77,"2080","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.04,"2080","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",2.8,"2080","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",13.97,"2080","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",1.44,"2085","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.53,"2085","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",11.04,"2085","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.06,"2085","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.77,"2085","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.04,"2085","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",2.78,"2085","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",13.88,"2085","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",1.42,"2090","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.55,"2090","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",10.92,"2090","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.06,"2090","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.78,"2090","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.04,"2090","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",2.78,"2090","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",13.77,"2090","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",1.4,"2095","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.54,"2095","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",10.78,"2095","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.06,"2095","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.78,"2095","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.03,"2095","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",2.76,"2095","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",13.6,"2095","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",1.38,"2100","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.54,"2100","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",10.63,"2100","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.06,"2100","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.78,"2100","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.03,"2100","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",2.73,"2100","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",13.43,"2100","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",100.81,"1950","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",68.8,"1951","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",69.22,"1952","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",68.61,"1953","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",62.24,"1954","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",76.44,"1955","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",81.92,"1956","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",106.36,"1957","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",121.23,"1958","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",75.57,"1959","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",78.68,"1960","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",83.93,"1961","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",68.51,"1962","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",62.61,"1963","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",62.37,"1964","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",73.88,"1965","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",76.34,"1966","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",66.74,"1967","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",72.69,"1968","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",66.1,"1969","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",63.75,"1970","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",71.65,"1971","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",66.05,"1972","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",55.52,"1973","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",65.38,"1974","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",79.24,"1975","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",70.03,"1976","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",69.49,"1977","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",71.76,"1978","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",72.05,"1979","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",67.54,"1980","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",77.97,"1981","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",65.62,"1982","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",69.19,"1983","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",65.48,"1984","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",64.3,"1985","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",87.97,"1986","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",84.09,"1987","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",70.09,"1988","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",80.56,"1989","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",68.06,"1990","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",67.39,"1991","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",64.03,"1992","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",77.54,"1993","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",69.62,"1994","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",61.65,"1995","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",59.06,"1996","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",68.81,"1997","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",64.8,"1998","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",63.82,"1999","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",64.22,"2000","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",80.21,"2001","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",76.3,"2002","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",64.57,"2003","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",57.74,"2004","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",54.08,"2005","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",54.9,"2006","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",55.81,"2007","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",54.87,"2008","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",57.75,"2009","Bermejo 1","subBasin","Argentina","pal_wet"
