scenario,region,units,subRegion,x,value,subRegType,class,param
SSP2_GFDL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2040,10.5737945,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,China_Coast,2040,18.83067486,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ganges_Bramaputra,2040,0.235517403,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Gobi_Interior,2040,9.359404045,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hainan,2040,0.407478083,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hong_(Red_River),2040,0.844246189,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Huang_He,2040,18.05419692,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Indus,2040,0.000269,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Irrawaddy,2040,0.282626976,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Lake_Balkash,2040,1.69211883,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Mekong,2040,0.959921139,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ob,2040,0.417046789,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Russia_South_East_Coast,2040,0.250957465,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,South_China_Sea_Coast,2040,0.946524843,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Salween,2040,0.382822211,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Tarim_Interior,2040,10.5407915,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2040,0.000838,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Xun_Jiang,2040,3.205732862,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Yangtze,2040,34.83407114,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ziya_He_Interior,2040,21.5717941,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Amur,2040,9.86172234,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2040,10.7770602,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,China_Coast,2040,22.5729074,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ganges_Bramaputra,2040,0.213852325,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Gobi_Interior,2040,9.674982302,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hainan,2040,0.424661948,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hong_(Red_River),2040,0.814951005,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Huang_He,2040,24.04224809,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Indus,2040,0.000255,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Irrawaddy,2040,0.27450899,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Lake_Balkash,2040,1.83249085,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Mekong,2040,1.090933194,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ob,2040,0.399216588,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Russia_South_East_Coast,2040,0.255598512,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,South_China_Sea_Coast,2040,0.982498948,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Salween,2040,0.367745249,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Tarim_Interior,2040,9.084294089,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2040,0.000914,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Xun_Jiang,2040,3.423262306,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Yangtze,2040,36.1672965,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ziya_He_Interior,2040,28.834967,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Amur,2040,8.99322794,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Bo_Hai_Korean_Bay_North_Coast,2040,9.8929085,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,China_Coast,2040,20.7504948,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ganges_Bramaputra,2040,0.261878557,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Gobi_Interior,2040,9.207341388,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hainan,2040,0.424945519,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hong_(Red_River),2040,0.747953019,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Huang_He,2040,22.0651923,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Indus,2040,0.000274,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Irrawaddy,2040,0.274781483,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Lake_Balkash,2040,1.5133995,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Mekong,2040,0.823753313,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ob,2040,0.385714445,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Russia_South_East_Coast,2040,0.164994405,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,South_China_Sea_Coast,2040,0.990377571,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Salween,2040,0.354016083,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Tarim_Interior,2040,10.80022298,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Plateau_of_Tibet_Interior,2040,0.000972,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Xun_Jiang,2040,3.459583065,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Yangtze,2040,36.4352021,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ziya_He_Interior,2040,27.0399843,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Amur,2045,10.89614281,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2045,10.6558659,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,China_Coast,2045,19.45543872,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ganges_Bramaputra,2045,0.234958352,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Gobi_Interior,2045,10.03295658,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hainan,2045,0.422512815,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hong_(Red_River),2045,0.888063285,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Huang_He,2045,18.37349511,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Indus,2045,0.00028,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Irrawaddy,2045,0.278654856,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Lake_Balkash,2045,1.77410595,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Mekong,2045,0.949026019,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ob,2045,0.447623802,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Russia_South_East_Coast,2045,0.245537355,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,South_China_Sea_Coast,2045,0.982764984,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Salween,2045,0.386425002,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Tarim_Interior,2045,10.82958348,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2045,0.000874,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Xun_Jiang,2045,3.329405233,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Yangtze,2045,36.95565801,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ziya_He_Interior,2045,22.1027655,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Amur,2045,10.61577458,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2045,11.1663326,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,China_Coast,2045,23.20609934,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ganges_Bramaputra,2045,0.218587105,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Gobi_Interior,2045,10.66568416,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hainan,2045,0.440627664,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hong_(Red_River),2045,0.815144412,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Huang_He,2045,24.56475009,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Indus,2045,0.000275,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Irrawaddy,2045,0.275971166,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Lake_Balkash,2045,1.92889443,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Mekong,2045,1.131815042,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ob,2045,0.440400156,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Russia_South_East_Coast,2045,0.267193349,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,South_China_Sea_Coast,2045,1.020300015,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Salween,2045,0.389714924,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Tarim_Interior,2045,9.668897312,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2045,0.001020943,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Xun_Jiang,2045,3.559670651,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Yangtze,2045,38.6828546,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ziya_He_Interior,2045,29.2877707,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Amur,2045,9.01592229,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Bo_Hai_Korean_Bay_North_Coast,2045,9.8277607,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,China_Coast,2045,20.79660443,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ganges_Bramaputra,2045,0.282649745,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Gobi_Interior,2045,9.647278675,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hainan,2045,0.433168789,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hong_(Red_River),2045,0.757752206,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Huang_He,2045,22.32947468,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Indus,2045,0.000296,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Irrawaddy,2045,0.27652594,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Lake_Balkash,2045,1.56228245,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Mekong,2045,0.841721706,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ob,2045,0.407847084,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Russia_South_East_Coast,2045,0.163288138,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,South_China_Sea_Coast,2045,1.006440802,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Salween,2045,0.369591563,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Tarim_Interior,2045,11.42701089,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Plateau_of_Tibet_Interior,2045,0.001059963,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Xun_Jiang,2045,3.497514216,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Yangtze,2045,36.8888097,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ziya_He_Interior,2045,26.258558,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Amur,2050,10.82594331,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2050,10.8863216,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,China_Coast,2050,19.65224767,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ganges_Bramaputra,2050,0.242416423,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Gobi_Interior,2050,10.54413049,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hainan,2050,0.431040253,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hong_(Red_River),2050,0.875899715,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Huang_He,2050,19.40935201,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Indus,2050,0.000289,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Irrawaddy,2050,0.272811127,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Lake_Balkash,2050,1.81022335,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Mekong,2050,0.949730324,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ob,2050,0.449216158,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Russia_South_East_Coast,2050,0.236631419,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,South_China_Sea_Coast,2050,1.012218599,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Salween,2050,0.393529603,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Tarim_Interior,2050,10.99311922,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2050,0.000892,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Xun_Jiang,2050,3.439827552,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Yangtze,2050,38.0678193,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ziya_He_Interior,2050,21.6887551,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Amur,2050,10.58839422,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2050,11.478033,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,China_Coast,2050,23.72460872,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ganges_Bramaputra,2050,0.223652776,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Gobi_Interior,2050,11.55969779,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hainan,2050,0.448842233,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hong_(Red_River),2050,0.790351343,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Huang_He,2050,24.97396459,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Indus,2050,0.00028,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Irrawaddy,2050,0.271191102,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Lake_Balkash,2050,1.98367141,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Mekong,2050,1.137057152,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ob,2050,0.464696837,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Russia_South_East_Coast,2050,0.260429666,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,South_China_Sea_Coast,2050,1.031825899,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Salween,2050,0.404320603,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Tarim_Interior,2050,9.956305477,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2050,0.00110037,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Xun_Jiang,2050,3.577371455,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Yangtze,2050,41.189389,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ziya_He_Interior,2050,29.8497208,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Amur,2050,8.97427476,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Bo_Hai_Korean_Bay_North_Coast,2050,9.7257578,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,China_Coast,2050,20.74654501,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ganges_Bramaputra,2050,0.298467389,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Gobi_Interior,2050,9.967198372,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hainan,2050,0.438213214,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hong_(Red_River),2050,0.761903419,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Huang_He,2050,22.47373498,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Indus,2050,0.000316,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Irrawaddy,2050,0.27540276,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Lake_Balkash,2050,1.59229812,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Mekong,2050,0.850172096,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ob,2050,0.424825056,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Russia_South_East_Coast,2050,0.160349677,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,South_China_Sea_Coast,2050,1.015326685,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Salween,2050,0.380834818,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Tarim_Interior,2050,11.91380561,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Plateau_of_Tibet_Interior,2050,0.001135845,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Xun_Jiang,2050,3.511695607,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Yangtze,2050,37.1474077,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ziya_He_Interior,2050,26.2599411,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Amur,2055,11.1098803,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2055,10.9019693,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,China_Coast,2055,19.88513611,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ganges_Bramaputra,2055,0.253649799,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Gobi_Interior,2055,11.40702938,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hainan,2055,0.43562415,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hong_(Red_River),2055,0.872110532,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Huang_He,2055,19.99098059,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Indus,2055,0.000285,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Irrawaddy,2055,0.276632085,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Lake_Balkash,2055,1.89995955,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Mekong,2055,0.951700531,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ob,2055,0.477451845,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Russia_South_East_Coast,2055,0.231817405,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,South_China_Sea_Coast,2055,1.012462791,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Salween,2055,0.411887337,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Tarim_Interior,2055,11.46115242,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2055,0.000922,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Xun_Jiang,2055,3.442099822,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Yangtze,2055,38.6074993,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ziya_He_Interior,2055,21.3672298,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Amur,2055,11.34707394,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2055,12.0768248,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,China_Coast,2055,24.33877322,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ganges_Bramaputra,2055,0.224541211,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Gobi_Interior,2055,12.81362438,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hainan,2055,0.475158401,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hong_(Red_River),2055,0.822562258,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Huang_He,2055,24.87633705,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Indus,2055,0.000291,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Irrawaddy,2055,0.278790242,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Lake_Balkash,2055,2.08069851,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Mekong,2055,1.17001046,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ob,2055,0.504906357,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Russia_South_East_Coast,2055,0.263733728,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,South_China_Sea_Coast,2055,1.095103335,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Salween,2055,0.433420306,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Tarim_Interior,2055,10.48299708,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2055,0.00118572,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Xun_Jiang,2055,3.79614097,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Yangtze,2055,43.5355624,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ziya_He_Interior,2055,29.6492543,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Amur,2055,9.14739684,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Bo_Hai_Korean_Bay_North_Coast,2055,9.8245363,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,China_Coast,2055,20.93435186,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ganges_Bramaputra,2055,0.326034034,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Gobi_Interior,2055,10.62311688,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hainan,2055,0.445083731,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hong_(Red_River),2055,0.777470505,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Huang_He,2055,22.9891237,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Indus,2055,0.000351,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Irrawaddy,2055,0.279149243,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Lake_Balkash,2055,1.66497341,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Mekong,2055,0.875623732,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ob,2055,0.455531737,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Russia_South_East_Coast,2055,0.161874557,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,South_China_Sea_Coast,2055,1.029282363,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Salween,2055,0.399214915,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Tarim_Interior,2055,12.79812044,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Plateau_of_Tibet_Interior,2055,0.001227493,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Xun_Jiang,2055,3.565125153,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Yangtze,2055,37.7862595,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ziya_He_Interior,2055,26.6220028,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Amur,2060,11.766027,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2060,11.5845014,GCAMBasin,Water,waterConsumption
