scenario,region,class,subRegion,units,x,value,subRegType,classPalette
SSP2_ipsl_epic,China,MiscCrop,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2015,1.439205145,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2020,1.559926783,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2025,1.706249913,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2030,1.900264058,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2035,1.96462469,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2040,2.03018053,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2045,2.09612168,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2050,2.162601989,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Hainan,Agricultural Productivity (Mt/thous km2),2010,2.481861645,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Hainan,Agricultural Productivity (Mt/thous km2),2015,2.570990899,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Hainan,Agricultural Productivity (Mt/thous km2),2020,2.660829503,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Hainan,Agricultural Productivity (Mt/thous km2),2025,2.749586956,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Hainan,Agricultural Productivity (Mt/thous km2),2030,2.839916132,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Hainan,Agricultural Productivity (Mt/thous km2),2035,2.886237909,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Hainan,Agricultural Productivity (Mt/thous km2),2040,2.932898095,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Hainan,Agricultural Productivity (Mt/thous km2),2045,2.980518431,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Hainan,Agricultural Productivity (Mt/thous km2),2050,3.027203658,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2010,1.184998544,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2015,1.189666501,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2020,1.221962988,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2025,1.282769713,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2030,1.318296859,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2035,1.344999445,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2040,1.381403093,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2045,1.402261723,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2050,1.411632706,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Huang_He,Agricultural Productivity (Mt/thous km2),2010,1.302797483,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Huang_He,Agricultural Productivity (Mt/thous km2),2015,1.366820904,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Huang_He,Agricultural Productivity (Mt/thous km2),2020,1.382269947,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Huang_He,Agricultural Productivity (Mt/thous km2),2025,1.428160914,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Huang_He,Agricultural Productivity (Mt/thous km2),2030,1.442461956,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Huang_He,Agricultural Productivity (Mt/thous km2),2035,1.450218889,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Huang_He,Agricultural Productivity (Mt/thous km2),2040,1.477738441,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Huang_He,Agricultural Productivity (Mt/thous km2),2045,1.496302119,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Huang_He,Agricultural Productivity (Mt/thous km2),2050,1.534770284,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Indus,Agricultural Productivity (Mt/thous km2),2010,0.658486708,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Indus,Agricultural Productivity (Mt/thous km2),2015,0.810658151,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Indus,Agricultural Productivity (Mt/thous km2),2020,0.825644743,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Indus,Agricultural Productivity (Mt/thous km2),2025,0.836650267,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Indus,Agricultural Productivity (Mt/thous km2),2030,0.834921116,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Indus,Agricultural Productivity (Mt/thous km2),2035,0.857659463,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Indus,Agricultural Productivity (Mt/thous km2),2040,0.837117365,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Indus,Agricultural Productivity (Mt/thous km2),2045,0.796316994,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Indus,Agricultural Productivity (Mt/thous km2),2050,0.797476065,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2010,1.700546232,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2015,1.844877402,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2020,1.964600733,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2025,2.076566219,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2030,2.206853461,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2035,2.325562018,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2040,2.477495514,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2045,2.613328499,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2050,2.74187276,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2010,1.470815844,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2015,1.596903413,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2020,1.698230523,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2025,1.789731285,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2030,1.810668945,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2035,1.891292712,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2040,1.946435924,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2045,1.963020116,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2050,2.0276196,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Mekong,Agricultural Productivity (Mt/thous km2),2010,1.051820705,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Mekong,Agricultural Productivity (Mt/thous km2),2015,1.090666287,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Mekong,Agricultural Productivity (Mt/thous km2),2020,1.112142338,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Mekong,Agricultural Productivity (Mt/thous km2),2025,1.160680163,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Mekong,Agricultural Productivity (Mt/thous km2),2030,1.194258542,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Mekong,Agricultural Productivity (Mt/thous km2),2035,1.221157908,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Mekong,Agricultural Productivity (Mt/thous km2),2040,1.23370392,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Mekong,Agricultural Productivity (Mt/thous km2),2045,1.237729065,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Mekong,Agricultural Productivity (Mt/thous km2),2050,1.251486191,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Ob,Agricultural Productivity (Mt/thous km2),2010,1.255686103,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Ob,Agricultural Productivity (Mt/thous km2),2015,1.454486018,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Ob,Agricultural Productivity (Mt/thous km2),2020,1.631046277,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Ob,Agricultural Productivity (Mt/thous km2),2025,1.822872105,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Ob,Agricultural Productivity (Mt/thous km2),2030,1.947548476,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Ob,Agricultural Productivity (Mt/thous km2),2035,1.999699045,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Ob,Agricultural Productivity (Mt/thous km2),2040,2.051690201,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Ob,Agricultural Productivity (Mt/thous km2),2045,2.104196505,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Ob,Agricultural Productivity (Mt/thous km2),2050,2.157390173,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2010,0.737843314,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2015,0.801740513,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2020,0.867158306,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2025,0.933321393,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2030,1.00091105,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2035,1.048368281,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2040,1.097332743,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2045,1.147055996,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2050,1.197861654,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2010,1.311250356,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2015,1.400175088,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2020,1.489982533,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2025,1.589886357,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2030,1.693387157,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2035,1.781015587,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2040,1.850853311,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2045,1.915017299,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2050,1.978367835,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Salween,Agricultural Productivity (Mt/thous km2),2010,1.131771564,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Salween,Agricultural Productivity (Mt/thous km2),2015,1.204046402,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Salween,Agricultural Productivity (Mt/thous km2),2020,1.26405929,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Salween,Agricultural Productivity (Mt/thous km2),2025,1.329394025,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Salween,Agricultural Productivity (Mt/thous km2),2030,1.393555173,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Salween,Agricultural Productivity (Mt/thous km2),2035,1.443773517,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Salween,Agricultural Productivity (Mt/thous km2),2040,1.518464656,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Salween,Agricultural Productivity (Mt/thous km2),2045,1.57606703,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Salween,Agricultural Productivity (Mt/thous km2),2050,1.624192338,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2010,4.801671802,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2015,4.928054763,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2020,4.999841308,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2025,5.163226955,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2030,5.261415945,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2035,5.355812252,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2040,5.354818301,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2045,5.327464558,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2050,5.322693212,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2010,0.686180422,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2015,0.830404889,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2020,0.925016589,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2025,0.939661017,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2030,0.903676471,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2035,0.995697603,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2040,1.010240964,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2045,0.993990385,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2050,0.989117291,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2010,1.792729821,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2015,1.97531356,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2020,2.13476687,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2025,2.239985497,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2030,2.345871072,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2035,2.404289779,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2040,2.462476157,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2045,2.521315413,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2050,2.579770748,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2010,2.757902232,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2015,2.773491697,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2020,2.823523552,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2025,2.908432375,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2030,2.97994251,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2035,3.023277529,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2040,3.037325778,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2045,3.024382766,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2050,3.018928994,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2010,2.844442148,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2015,2.928464227,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2020,3.016415989,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2025,3.099077337,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2030,3.141692755,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2035,3.174999545,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2040,3.20252819,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2045,3.177537315,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2050,3.187753514,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2010,2.41306799,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2015,2.548737077,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2020,2.622328746,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2025,2.735688934,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2030,2.827297134,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2035,2.855147885,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2040,2.868923524,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2045,2.819672736,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2050,2.864875295,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,,Agricultural Productivity (Mt/thous km2),2010,0.565924438,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,,Agricultural Productivity (Mt/thous km2),2015,0.579814201,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,,Agricultural Productivity (Mt/thous km2),2020,0.593476733,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,,Agricultural Productivity (Mt/thous km2),2025,0.607188258,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,,Agricultural Productivity (Mt/thous km2),2030,0.620945086,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,,Agricultural Productivity (Mt/thous km2),2035,0.630642517,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,,Agricultural Productivity (Mt/thous km2),2040,0.640103615,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,,Agricultural Productivity (Mt/thous km2),2045,0.649723436,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,,Agricultural Productivity (Mt/thous km2),2050,0.659109854,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Amur,Agricultural Productivity (Mt/thous km2),2010,0.225563051,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Amur,Agricultural Productivity (Mt/thous km2),2015,0.228581873,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Amur,Agricultural Productivity (Mt/thous km2),2020,0.230381089,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Amur,Agricultural Productivity (Mt/thous km2),2025,0.238116583,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Amur,Agricultural Productivity (Mt/thous km2),2030,0.244596262,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Amur,Agricultural Productivity (Mt/thous km2),2035,0.243119163,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Amur,Agricultural Productivity (Mt/thous km2),2040,0.241122026,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Amur,Agricultural Productivity (Mt/thous km2),2045,0.241963659,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Amur,Agricultural Productivity (Mt/thous km2),2050,0.242371073,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2010,0.2013966,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2015,0.206311954,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2020,0.210858585,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2025,0.221672618,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2030,0.233361293,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2035,0.234417697,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2040,0.238688352,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2045,0.240165789,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2050,0.245366797,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,China_Coast,Agricultural Productivity (Mt/thous km2),2010,0.575453889,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,China_Coast,Agricultural Productivity (Mt/thous km2),2015,0.595889021,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,China_Coast,Agricultural Productivity (Mt/thous km2),2020,0.622444022,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,China_Coast,Agricultural Productivity (Mt/thous km2),2025,0.651318469,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,China_Coast,Agricultural Productivity (Mt/thous km2),2030,0.671853001,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,China_Coast,Agricultural Productivity (Mt/thous km2),2035,0.686957468,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,China_Coast,Agricultural Productivity (Mt/thous km2),2040,0.707183341,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,China_Coast,Agricultural Productivity (Mt/thous km2),2045,0.709487062,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,China_Coast,Agricultural Productivity (Mt/thous km2),2050,0.717300244,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2010,0.265797945,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2015,0.300954125,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2020,0.321094003,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2025,0.345091089,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2030,0.363978906,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2035,0.395771083,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2040,0.416326429,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2045,0.43788505,subBasin,pal_green
