scenario,region,sector,class,units,x,value,subRegion,subRegType,classPalette
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,19.440845,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,20.661915,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,23.441048,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,25.383429,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,25.270947,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,22.874505,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,20.491353,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,19.108964,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,4.6130059,Philippines,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,5.2776302,Philippines,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,5.9759038,Philippines,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,6.7632262,Philippines,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,6.2161198,Philippines,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,5.616867,Philippines,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,5.10232,Philippines,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,4.6098127,Philippines,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,0.0570089,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,0.0593702,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,0.06193799,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,0.06472341,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,0.07113053,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,0.0811113,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,0.09198681,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,0.0997049,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,0.0467739,South_China_Sea_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,0.0448437,South_China_Sea_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,0.0454,South_China_Sea_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,0.0454693,South_China_Sea_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,0.0494828,South_China_Sea_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,0.0509401,South_China_Sea_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,0.0526168,South_China_Sea_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,0.0557315,South_China_Sea_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,0.11100201,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,0.11393784,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,0.11903764,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,0.12026489,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,0.12711584,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,0.13811048,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,0.14802947,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,0.16104631,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,7.86385895,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,9.0509081,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,10.23138389,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,11.4297512,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,10.87903123,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,9.9725244,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,9.15748862,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,8.39396501,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,3.400511,Viet_Nam_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,3.200105,Viet_Nam_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,3.129522,Viet_Nam_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,3.053238,Viet_Nam_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,3.055079,Viet_Nam_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,3.024177,Viet_Nam_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,3.010186,Viet_Nam_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,3.086655,Viet_Nam_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,0.12834868,Xun_Jiang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,0.12685055,Xun_Jiang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,0.12891009,Xun_Jiang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,0.13160788,Xun_Jiang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,0.14216721,Xun_Jiang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,0.14584429,Xun_Jiang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,0.15158128,Xun_Jiang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,0.15603285,Xun_Jiang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2015,0.01331852,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2020,0.01379983,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2025,0.01521705,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2030,0.01536494,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2035,0.01777868,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2040,0.02116365,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2045,0.02281714,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2050,0.02464986,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2015,0.0001848,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2020,0.0001363,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2025,0.0001073,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2030,6.32E-05,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2035,4.83E-05,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2040,2.86E-05,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2045,1.69E-05,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2050,1.09E-05,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2015,8.97E-05,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2020,0.00010284,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2025,0.0001131,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2030,0.00012654,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2035,0.0001638,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2040,0.0002182,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2045,0.0003048,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2050,0.0003837,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2015,0.0931883,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2020,0.0956031,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2025,0.1064674,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2030,0.1088915,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2035,0.1265134,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2040,0.1426571,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2045,0.1596301,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2050,0.1837412,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2015,0.00698473,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2020,0.00736808,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2025,0.00802038,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2030,0.0085942,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2035,0.01073869,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2040,0.01274809,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2045,0.01531964,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2050,0.01872687,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2015,0.00604881,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2020,0.00617983,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2025,0.00643008,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2030,0.00663079,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2035,0.00803057,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2040,0.00938704,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2045,0.011207,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2050,0.01352077,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2015,0.01355874,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2020,0.01420211,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2025,0.01652387,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2030,0.01739935,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2035,0.02101604,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2040,0.02493631,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2045,0.0309774,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2050,0.03641166,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2015,0.02367037,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2020,0.02246874,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2025,0.02363603,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2030,0.02445401,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2035,0.02725193,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2040,0.02866963,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2045,0.02862217,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2050,0.03115932,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2015,4.54E-05,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2020,3.05E-05,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2025,2.21E-05,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2030,1.09E-05,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2035,7.61E-06,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2040,3.56E-06,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2045,1.68E-06,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Wheat,Agricultural Production (Mt),2050,1.00E-06,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2015,0.0483375,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2020,0.0480064,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2025,0.047102,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2030,0.0461357,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2035,0.0464115,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2040,0.046692,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2045,0.0464975,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2050,0.0456984,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2015,0.041928,North_Borneo_Coast,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2020,0.0447592,North_Borneo_Coast,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2025,0.047086,North_Borneo_Coast,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2030,0.0492611,North_Borneo_Coast,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2035,0.0519557,North_Borneo_Coast,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2040,0.0546679,North_Borneo_Coast,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2045,0.0568488,North_Borneo_Coast,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2050,0.05835,North_Borneo_Coast,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2015,3.9121527,Chao_Phraya,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2020,4.0819521,Chao_Phraya,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2025,4.2203655,Chao_Phraya,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2030,4.3552398,Chao_Phraya,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2035,4.5095501,Chao_Phraya,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2040,4.7089309,Chao_Phraya,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2045,4.8916711,Chao_Phraya,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2050,5.0377655,Chao_Phraya,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2015,0.001141,Ganges_Bramaputra,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2020,0.001145,Ganges_Bramaputra,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2025,0.001132,Ganges_Bramaputra,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2030,0.001113,Ganges_Bramaputra,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2035,0.001135,Ganges_Bramaputra,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2040,0.001154,Ganges_Bramaputra,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2045,0.001153,Ganges_Bramaputra,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2050,0.001132,Ganges_Bramaputra,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2015,0.995704,Hong_(Red_River),subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2020,1.00155,Hong_(Red_River),subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2025,0.998129,Hong_(Red_River),subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2030,0.994708,Hong_(Red_River),subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2035,1.050194,Hong_(Red_River),subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2040,1.114999,Hong_(Red_River),subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2045,1.175913,Hong_(Red_River),subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2050,1.226797,Hong_(Red_River),subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2015,0.3763293,Irrawaddy,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2020,0.3723032,Irrawaddy,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2025,0.3644008,Irrawaddy,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2030,0.356032,Irrawaddy,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2035,0.3535142,Irrawaddy,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2040,0.3528095,Irrawaddy,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2045,0.3500172,Irrawaddy,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2050,0.3438605,Irrawaddy,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2015,0.001457,Kalimantan,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2020,0.001557,Kalimantan,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2025,0.001638,Kalimantan,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2030,0.001715,Kalimantan,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2035,0.00182443,Kalimantan,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2040,0.00193088,Kalimantan,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2045,0.00201615,Kalimantan,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2050,0.00207433,Kalimantan,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2015,0.2907172,Peninsula_Malaysia,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Corn,Agricultural Production (Mt),2020,0.31147282,Peninsula_Malaysia,subBasin,pal_green
