scenario,region,sector,class,units,x,subRegion,subRegType,classPalette,value
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2050,Amazon,subBasin,pal_green,3.49196449
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2050,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.433378
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2050,La_Plata,subBasin,pal_green,4.668297
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2050,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.77190719
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2050,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00232956
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2050,Parnaiba,subBasin,pal_green,1.0948407
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2050,Sao_Francisco,subBasin,pal_green,0.7690893
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2050,Tocantins,subBasin,pal_green,2.034739
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2050,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,8.517345
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,Amazon,subBasin,pal_green,3.2592494
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.8592007
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,La_Plata,subBasin,pal_green,7.361658
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.436874
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.0386679
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,Parnaiba,subBasin,pal_green,0.4710713
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,Sao_Francisco,subBasin,pal_green,2.2089558
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,Tocantins,subBasin,pal_green,3.0518889
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,6.6373007
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2005,Amazon,subBasin,pal_green,3.5841113
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2005,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,2.0445148
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2005,La_Plata,subBasin,pal_green,8.095417
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2005,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.580093
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2005,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.042522
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2005,Parnaiba,subBasin,pal_green,0.5180259
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2005,Sao_Francisco,subBasin,pal_green,2.4291329
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2005,Tocantins,subBasin,pal_green,3.35609052
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2005,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,7.298865
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,Amazon,subBasin,pal_green,3.6727037
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,2.0950579
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,La_Plata,subBasin,pal_green,8.295535
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.6191515
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.0435731
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,Parnaiba,subBasin,pal_green,0.53083071
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,Sao_Francisco,subBasin,pal_green,2.4891756
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,Tocantins,subBasin,pal_green,3.43904452
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,7.47929
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,Amazon,subBasin,pal_green,3.87303953
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,2.2980663
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,La_Plata,subBasin,pal_green,8.932701
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.76870333
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.0444652
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,Parnaiba,subBasin,pal_green,0.61009112
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,Sao_Francisco,subBasin,pal_green,2.4643024
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,Tocantins,subBasin,pal_green,3.55616586
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,7.512884
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,Amazon,subBasin,pal_green,4.0577759
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,2.4576744
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,La_Plata,subBasin,pal_green,8.950697
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.95798873
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.0484729
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,Parnaiba,subBasin,pal_green,0.69956312
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,Sao_Francisco,subBasin,pal_green,2.4932888
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,Tocantins,subBasin,pal_green,3.79863982
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,7.716819
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,Amazon,subBasin,pal_green,4.45029726
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,2.5600005
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,La_Plata,subBasin,pal_green,9.456689
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,2.14750355
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.0525972
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,Parnaiba,subBasin,pal_green,0.79011192
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,Sao_Francisco,subBasin,pal_green,2.8390273
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,Tocantins,subBasin,pal_green,4.07663081
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,8.063541
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,Amazon,subBasin,pal_green,4.89804503
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,2.676733
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,La_Plata,subBasin,pal_green,9.744763
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,2.4134212
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.0566179
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,Parnaiba,subBasin,pal_green,0.93172902
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,Sao_Francisco,subBasin,pal_green,3.134748
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,Tocantins,subBasin,pal_green,4.36515496
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,8.335972
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,Amazon,subBasin,pal_green,5.5613907
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,2.9008276
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,La_Plata,subBasin,pal_green,10.653051
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,2.84396987
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.0655977
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,Parnaiba,subBasin,pal_green,1.13315397
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,Sao_Francisco,subBasin,pal_green,3.771822
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,Tocantins,subBasin,pal_green,5.03059208
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,9.277021
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,Amazon,subBasin,pal_green,6.0376871
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.0847186
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,La_Plata,subBasin,pal_green,11.16353
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.12966761
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.0730615
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,Parnaiba,subBasin,pal_green,1.29347576
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,Sao_Francisco,subBasin,pal_green,4.274904
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,Tocantins,subBasin,pal_green,5.44705493
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,10.295747
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,Amazon,subBasin,pal_green,6.8720743
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.4633722
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,La_Plata,subBasin,pal_green,11.806206
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.69855727
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.0788523
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,Parnaiba,subBasin,pal_green,1.62544767
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,Sao_Francisco,subBasin,pal_green,5.112617
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,Tocantins,subBasin,pal_green,6.10545781
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,11.66399
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,Amazon,subBasin,pal_green,7.80087016
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.7657587
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,La_Plata,subBasin,pal_green,12.95403
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,4.14271994
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.0872242
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,Parnaiba,subBasin,pal_green,1.85628072
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,Sao_Francisco,subBasin,pal_green,6.365865
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,Tocantins,subBasin,pal_green,6.74336978
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,13.379783
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,Amazon,subBasin,pal_green,0.000459
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,La_Plata,subBasin,pal_green,3.515308
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,Sao_Francisco,subBasin,pal_green,0.0322133
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,Tocantins,subBasin,pal_green,0.00925821
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.464178
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2005,Amazon,subBasin,pal_green,0.000531
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2005,La_Plata,subBasin,pal_green,4.0613049
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2005,Sao_Francisco,subBasin,pal_green,0.0372168
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2005,Tocantins,subBasin,pal_green,0.01069622
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2005,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.536273
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,Amazon,subBasin,pal_green,0.000655
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,La_Plata,subBasin,pal_green,5.01410332
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,Sao_Francisco,subBasin,pal_green,0.0459479
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,Tocantins,subBasin,pal_green,0.01320562
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.662086
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2015,Amazon,subBasin,pal_green,0.000721
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2015,La_Plata,subBasin,pal_green,5.75061025
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2015,Sao_Francisco,subBasin,pal_green,0.04194696
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2015,Tocantins,subBasin,pal_green,0.01435414
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2015,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.74202
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2020,Amazon,subBasin,pal_green,0.000787
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2020,La_Plata,subBasin,pal_green,5.36200651
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2020,Sao_Francisco,subBasin,pal_green,0.04329773
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2020,Tocantins,subBasin,pal_green,0.01394399
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2020,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.756584
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2025,Amazon,subBasin,pal_green,0.000893
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2025,La_Plata,subBasin,pal_green,5.4918542
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2025,Sao_Francisco,subBasin,pal_green,0.05099047
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2025,Tocantins,subBasin,pal_green,0.01574818
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2025,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.812119
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2030,Amazon,subBasin,pal_green,0.001001
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2030,La_Plata,subBasin,pal_green,6.0864152
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2030,Sao_Francisco,subBasin,pal_green,0.05226861
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2030,Tocantins,subBasin,pal_green,0.01545465
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2030,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.86139
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2035,Amazon,subBasin,pal_green,0.001076
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2035,La_Plata,subBasin,pal_green,6.14986798
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2035,Sao_Francisco,subBasin,pal_green,0.05840263
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2035,Tocantins,subBasin,pal_green,0.01731753
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2035,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.871937
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2040,Amazon,subBasin,pal_green,0.001114
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2040,La_Plata,subBasin,pal_green,5.74922793
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2040,Sao_Francisco,subBasin,pal_green,0.05917859
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2040,Tocantins,subBasin,pal_green,0.01528143
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2040,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.838789
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2045,Amazon,subBasin,pal_green,0.001191
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2045,La_Plata,subBasin,pal_green,5.43517458
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2045,Sao_Francisco,subBasin,pal_green,0.06516012
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2045,Tocantins,subBasin,pal_green,0.01368093
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2045,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.834368
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2050,Amazon,subBasin,pal_green,0.001284
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2050,La_Plata,subBasin,pal_green,5.47184086
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2050,Sao_Francisco,subBasin,pal_green,0.06863141
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2050,Tocantins,subBasin,pal_green,0.01319933
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2050,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.876961
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),1990,Amazon,subBasin,pal_green,1.016972
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),1990,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.514469
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),1990,La_Plata,subBasin,pal_green,18.9084895
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),1990,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.1503841
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),1990,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.000345
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),1990,Parnaiba,subBasin,pal_green,0.268733
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),1990,Sao_Francisco,subBasin,pal_green,1.4548083
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),1990,Tocantins,subBasin,pal_green,0.81324861
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),1990,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,2.23611151
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2005,Amazon,subBasin,pal_green,1.764233
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2005,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.8924939
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2005,La_Plata,subBasin,pal_green,32.802216
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2005,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.2608851
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2005,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.000598
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2005,Parnaiba,subBasin,pal_green,0.466195
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2005,Sao_Francisco,subBasin,pal_green,2.5237952
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2005,Tocantins,subBasin,pal_green,1.41081642
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2005,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.8791845
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2010,Amazon,subBasin,pal_green,2.212061
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2010,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.1190448
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2010,La_Plata,subBasin,pal_green,41.128791
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2010,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.3271078
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2010,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.000751
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2010,Parnaiba,subBasin,pal_green,0.584536
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2010,Sao_Francisco,subBasin,pal_green,3.164426
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2010,Tocantins,subBasin,pal_green,1.76893722
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2010,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,4.8638818
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,Amazon,subBasin,pal_green,2.596305
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.3177765
