scenario,region,class,subRegion,Units,x,value,subRegType,classPalette
SSP2_CI_AgWat,China,RootTuber,Tarim_Interior,Agricultural Productivity (% Difference),2100,3.624372939,subBasin,pal_green
SSP2_CI_AgWat,China,RootTuber,Xun_Jiang,Agricultural Productivity (% Difference),2100,2.64898048,subBasin,pal_green
SSP2_CI_AgWat,China,RootTuber,Yangtze,Agricultural Productivity (% Difference),2100,4.568715359,subBasin,pal_green
SSP2_CI_AgWat,China,RootTuber,Ziya_He_Interior,Agricultural Productivity (% Difference),2100,4.703794334,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Amur,Agricultural Productivity (% Difference),2100,0.534464798,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (% Difference),2100,0.679675486,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,China_Coast,Agricultural Productivity (% Difference),2100,1.705163863,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Ganges_Bramaputra,Agricultural Productivity (% Difference),2100,0.690783429,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Gobi_Interior,Agricultural Productivity (% Difference),2100,0.711651142,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Hong_(Red_River),Agricultural Productivity (% Difference),2100,0.362830561,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Huang_He,Agricultural Productivity (% Difference),2100,0.661791265,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Indus,Agricultural Productivity (% Difference),2100,1.178300403,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Irrawaddy,Agricultural Productivity (% Difference),2100,0.644472185,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Lake_Balkash,Agricultural Productivity (% Difference),2100,0.694048603,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Mekong,Agricultural Productivity (% Difference),2100,0.411334388,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Ob,Agricultural Productivity (% Difference),2100,0.55348553,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Plateau_of_Tibet_Interior,Agricultural Productivity (% Difference),2100,1.086890746,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Russia_South_East_Coast,Agricultural Productivity (% Difference),2100,0.375364301,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Salween,Agricultural Productivity (% Difference),2100,0.512113313,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,South_China_Sea_Coast,Agricultural Productivity (% Difference),2100,0.615778201,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Syr_Darya,Agricultural Productivity (% Difference),2100,0.791866029,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Tarim_Interior,Agricultural Productivity (% Difference),2100,0.841022646,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Xun_Jiang,Agricultural Productivity (% Difference),2100,0.39024909,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Yangtze,Agricultural Productivity (% Difference),2100,1.209331898,subBasin,pal_green
SSP2_CI_AgWat,China,Wheat,Ziya_He_Interior,Agricultural Productivity (% Difference),2100,1.235908656,subBasin,pal_green
SSP2_ipsl_epic,China,Corn,Amur,Agricultural Productivity (% Difference),2100,0.726607379,subBasin,pal_green
SSP2_ipsl_epic,China,Corn,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (% Difference),2100,0.744462196,subBasin,pal_green
SSP2_ipsl_epic,China,Corn,China_Coast,Agricultural Productivity (% Difference),2100,1.108043943,subBasin,pal_green
SSP2_ipsl_epic,China,Corn,Ganges_Bramaputra,Agricultural Productivity (% Difference),2100,0.290199826,subBasin,pal_green
SSP2_ipsl_epic,China,Corn,Gobi_Interior,Agricultural Productivity (% Difference),2100,0.745056296,subBasin,pal_green
SSP2_ipsl_epic,China,Corn,Hainan,Agricultural Productivity (% Difference),2100,0.48861051,subBasin,pal_green
SSP2_ipsl_epic,China,Corn,Hong_(Red_River),Agricultural Productivity (% Difference),2100,0.286328705,subBasin,pal_green
SSP2_ipsl_epic,China,Corn,Huang_He,Agricultural Productivity (% Difference),2100,0.432890884,subBasin,pal_green
SSP2_ipsl_epic,China,Corn,Indus,Agricultural Productivity (% Difference),2100,0.636476427,subBasin,pal_green
SSP2_ipsl_epic,China,Corn,Irrawaddy,Agricultural Productivity (% Difference),2100,0.443696736,subBasin,pal_green
SSP2_ipsl_epic,China,Corn,Lake_Balkash,Agricultural Productivity (% Difference),2100,0.641012906,subBasin,pal_green
SSP2_ipsl_epic,China,Corn,Mekong,Agricultural Productivity (% Difference),2100,0.272457804,subBasin,pal_green
SSP2_ipsl_epic,China,Corn,Ob,Agricultural Productivity (% Difference),2100,0.726687664,subBasin,pal_green
SSP2_ipsl_epic,China,Corn,Russia_South_East_Coast,Agricultural Productivity (% Difference),2100,0.631539467,subBasin,pal_green
SSP2_ipsl_epic,China,Corn,Salween,Agricultural Productivity (% Difference),2100,0.386405846,subBasin,pal_green
SSP2_ipsl_epic,China,Corn,South_China_Sea_Coast,Agricultural Productivity (% Difference),2100,0.757101001,subBasin,pal_green
SSP2_ipsl_epic,China,Corn,Syr_Darya,Agricultural Productivity (% Difference),2100,1.104,subBasin,pal_green
SSP2_ipsl_epic,China,Corn,Tarim_Interior,Agricultural Productivity (% Difference),2100,0.495984466,subBasin,pal_green
SSP2_ipsl_epic,China,Corn,Xun_Jiang,Agricultural Productivity (% Difference),2100,0.419061964,subBasin,pal_green
SSP2_ipsl_epic,China,Corn,Yangtze,Agricultural Productivity (% Difference),2100,0.570277457,subBasin,pal_green
SSP2_ipsl_epic,China,Corn,Ziya_He_Interior,Agricultural Productivity (% Difference),2100,0.67649583,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Amur,Agricultural Productivity (% Difference),2100,1.920933522,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (% Difference),2100,1.902013029,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,China_Coast,Agricultural Productivity (% Difference),2100,2.951162939,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Ganges_Bramaputra,Agricultural Productivity (% Difference),2100,0.42642665,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Gobi_Interior,Agricultural Productivity (% Difference),2100,2.494221232,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Hainan,Agricultural Productivity (% Difference),2100,3.443313323,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Hong_(Red_River),Agricultural Productivity (% Difference),2100,1.566317806,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Huang_He,Agricultural Productivity (% Difference),2100,1.114007563,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Indus,Agricultural Productivity (% Difference),2100,0.622150711,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Irrawaddy,Agricultural Productivity (% Difference),2100,3.121492266,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Lake_Balkash,Agricultural Productivity (% Difference),2100,1.91340223,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Mekong,Agricultural Productivity (% Difference),2100,1.138173974,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Ob,Agricultural Productivity (% Difference),2100,2.455999135,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (% Difference),2100,1.366978732,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Russia_South_East_Coast,Agricultural Productivity (% Difference),2100,2.177367349,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Salween,Agricultural Productivity (% Difference),2100,2.035940256,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,South_China_Sea_Coast,Agricultural Productivity (% Difference),2100,4.986958266,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Syr_Darya,Agricultural Productivity (% Difference),2100,1.309133489,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Tarim_Interior,Agricultural Productivity (% Difference),2100,2.935544997,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Xun_Jiang,Agricultural Productivity (% Difference),2100,2.994766578,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Yangtze,Agricultural Productivity (% Difference),2100,3.000471147,subBasin,pal_green
SSP2_ipsl_epic,China,MiscCrop,Ziya_He_Interior,Agricultural Productivity (% Difference),2100,2.002744797,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Amur,Agricultural Productivity (% Difference),2100,0.24720884,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (% Difference),2100,0.254168637,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,China_Coast,Agricultural Productivity (% Difference),2100,0.568782889,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Ganges_Bramaputra,Agricultural Productivity (% Difference),2100,0.344706893,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Gobi_Interior,Agricultural Productivity (% Difference),2100,0.226161462,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Hainan,Agricultural Productivity (% Difference),2100,0.409426364,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Hong_(Red_River),Agricultural Productivity (% Difference),2100,0.141791616,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Huang_He,Agricultural Productivity (% Difference),2100,0.208508028,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Indus,Agricultural Productivity (% Difference),2100,1.0478509,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Irrawaddy,Agricultural Productivity (% Difference),2100,0.29717987,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Lake_Balkash,Agricultural Productivity (% Difference),2100,0.258829322,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Mekong,Agricultural Productivity (% Difference),2100,0.147578521,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Ob,Agricultural Productivity (% Difference),2100,0.347857969,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (% Difference),2100,0.681938519,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Russia_South_East_Coast,Agricultural Productivity (% Difference),2100,0.28354325,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Salween,Agricultural Productivity (% Difference),2100,0.182964054,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,South_China_Sea_Coast,Agricultural Productivity (% Difference),2100,0.510452284,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Syr_Darya,Agricultural Productivity (% Difference),2100,0.409704641,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Tarim_Interior,Agricultural Productivity (% Difference),2100,0.522593263,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Xun_Jiang,Agricultural Productivity (% Difference),2100,0.270010687,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Yangtze,Agricultural Productivity (% Difference),2100,0.460828828,subBasin,pal_green
SSP2_ipsl_epic,China,OilCrop,Ziya_He_Interior,Agricultural Productivity (% Difference),2100,0.327004794,subBasin,pal_green
SSP2_ipsl_epic,China,Rice,Amur,Agricultural Productivity (% Difference),2100,0.806596189,subBasin,pal_green
SSP2_ipsl_epic,China,Rice,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (% Difference),2100,0.894328883,subBasin,pal_green
SSP2_ipsl_epic,China,Rice,China_Coast,Agricultural Productivity (% Difference),2100,1.246973092,subBasin,pal_green
SSP2_ipsl_epic,China,Rice,Ganges_Bramaputra,Agricultural Productivity (% Difference),2100,0.306920751,subBasin,pal_green
SSP2_ipsl_epic,China,Rice,Gobi_Interior,Agricultural Productivity (% Difference),2100,0.841667982,subBasin,pal_green
SSP2_ipsl_epic,China,Rice,Hainan,Agricultural Productivity (% Difference),2100,0.825857331,subBasin,pal_green
SSP2_ipsl_epic,China,Rice,Hong_(Red_River),Agricultural Productivity (% Difference),2100,0.688983877,subBasin,pal_green
SSP2_ipsl_epic,China,Rice,Huang_He,Agricultural Productivity (% Difference),2100,0.616422308,subBasin,pal_green
SSP2_ipsl_epic,China,Rice,Indus,Agricultural Productivity (% Difference),2100,0.479166667,subBasin,pal_green
SSP2_ipsl_epic,China,Rice,Irrawaddy,Agricultural Productivity (% Difference),2100,0.972080558,subBasin,pal_green
SSP2_ipsl_epic,China,Rice,Lake_Balkash,Agricultural Productivity (% Difference),2100,0.635135355,subBasin,pal_green
SSP2_ipsl_epic,China,Rice,Mekong,Agricultural Productivity (% Difference),2100,0.414314948,subBasin,pal_green
SSP2_ipsl_epic,China,Rice,Ob,Agricultural Productivity (% Difference),2100,0.401856343,subBasin,pal_green
SSP2_ipsl_epic,China,Rice,Russia_South_East_Coast,Agricultural Productivity (% Difference),2100,0.793201134,subBasin,pal_green
SSP2_ipsl_epic,China,Rice,Salween,Agricultural Productivity (% Difference),2100,0.628441639,subBasin,pal_green
SSP2_ipsl_epic,China,Rice,South_China_Sea_Coast,Agricultural Productivity (% Difference),2100,1.395991895,subBasin,pal_green
SSP2_ipsl_epic,China,Rice,Tarim_Interior,Agricultural Productivity (% Difference),2100,0.737013106,subBasin,pal_green
SSP2_ipsl_epic,China,Rice,Xun_Jiang,Agricultural Productivity (% Difference),2100,0.859776859,subBasin,pal_green
SSP2_ipsl_epic,China,Rice,Yangtze,Agricultural Productivity (% Difference),2100,1.029071357,subBasin,pal_green
SSP2_ipsl_epic,China,Rice,Ziya_He_Interior,Agricultural Productivity (% Difference),2100,1.09274492,subBasin,pal_green
SSP2_ipsl_epic,China,RootTuber,Amur,Agricultural Productivity (% Difference),2100,2.824323598,subBasin,pal_green
SSP2_ipsl_epic,China,RootTuber,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (% Difference),2100,2.285953852,subBasin,pal_green
SSP2_ipsl_epic,China,RootTuber,China_Coast,Agricultural Productivity (% Difference),2100,5.434352906,subBasin,pal_green
SSP2_ipsl_epic,China,RootTuber,Ganges_Bramaputra,Agricultural Productivity (% Difference),2100,1.034807009,subBasin,pal_green
SSP2_ipsl_epic,China,RootTuber,Gobi_Interior,Agricultural Productivity (% Difference),2100,1.983045623,subBasin,pal_green
SSP2_ipsl_epic,China,RootTuber,Hainan,Agricultural Productivity (% Difference),2100,3.198776244,subBasin,pal_green
SSP2_ipsl_epic,China,RootTuber,Hong_(Red_River),Agricultural Productivity (% Difference),2100,0.73645179,subBasin,pal_green
SSP2_ipsl_epic,China,RootTuber,Huang_He,Agricultural Productivity (% Difference),2100,1.659003171,subBasin,pal_green
SSP2_ipsl_epic,China,RootTuber,Indus,Agricultural Productivity (% Difference),2100,5.322997416,subBasin,pal_green
SSP2_ipsl_epic,China,RootTuber,Irrawaddy,Agricultural Productivity (% Difference),2100,1.931133508,subBasin,pal_green
SSP2_ipsl_epic,China,RootTuber,Lake_Balkash,Agricultural Productivity (% Difference),2100,2.740080175,subBasin,pal_green
SSP2_ipsl_epic,China,RootTuber,Mekong,Agricultural Productivity (% Difference),2100,0.881314073,subBasin,pal_green
SSP2_ipsl_epic,China,RootTuber,Ob,Agricultural Productivity (% Difference),2100,2.1469323,subBasin,pal_green
SSP2_ipsl_epic,China,RootTuber,Plateau_of_Tibet_Interior,Agricultural Productivity (% Difference),2100,2.222143364,subBasin,pal_green
SSP2_ipsl_epic,China,RootTuber,Russia_South_East_Coast,Agricultural Productivity (% Difference),2100,2.544668197,subBasin,pal_green
SSP2_ipsl_epic,China,RootTuber,Salween,Agricultural Productivity (% Difference),2100,1.458098548,subBasin,pal_green
SSP2_ipsl_epic,China,RootTuber,South_China_Sea_Coast,Agricultural Productivity (% Difference),2100,3.922309397,subBasin,pal_green
SSP2_ipsl_epic,China,RootTuber,Tarim_Interior,Agricultural Productivity (% Difference),2100,3.825726003,subBasin,pal_green
SSP2_ipsl_epic,China,RootTuber,Xun_Jiang,Agricultural Productivity (% Difference),2100,1.9540107,subBasin,pal_green
SSP2_ipsl_epic,China,RootTuber,Yangtze,Agricultural Productivity (% Difference),2100,3.17987588,subBasin,pal_green
SSP2_ipsl_epic,China,RootTuber,Ziya_He_Interior,Agricultural Productivity (% Difference),2100,2.508512303,subBasin,pal_green
SSP2_ipsl_epic,China,Wheat,Amur,Agricultural Productivity (% Difference),2100,0.28817476,subBasin,pal_green
SSP2_ipsl_epic,China,Wheat,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (% Difference),2100,0.318974319,subBasin,pal_green
SSP2_ipsl_epic,China,Wheat,China_Coast,Agricultural Productivity (% Difference),2100,0.758405494,subBasin,pal_green
SSP2_ipsl_epic,China,Wheat,Ganges_Bramaputra,Agricultural Productivity (% Difference),2100,0.587389296,subBasin,pal_green
SSP2_ipsl_epic,China,Wheat,Gobi_Interior,Agricultural Productivity (% Difference),2100,0.406239769,subBasin,pal_green
SSP2_ipsl_epic,China,Wheat,Hong_(Red_River),Agricultural Productivity (% Difference),2100,0.364098222,subBasin,pal_green
SSP2_ipsl_epic,China,Wheat,Huang_He,Agricultural Productivity (% Difference),2100,0.273449234,subBasin,pal_green
SSP2_ipsl_epic,China,Wheat,Indus,Agricultural Productivity (% Difference),2100,1.242591101,subBasin,pal_green
SSP2_ipsl_epic,China,Wheat,Irrawaddy,Agricultural Productivity (% Difference),2100,0.462325864,subBasin,pal_green
SSP2_ipsl_epic,China,Wheat,Lake_Balkash,Agricultural Productivity (% Difference),2100,0.460353995,subBasin,pal_green
SSP2_ipsl_epic,China,Wheat,Mekong,Agricultural Productivity (% Difference),2100,0.412728566,subBasin,pal_green
SSP2_ipsl_epic,China,Wheat,Ob,Agricultural Productivity (% Difference),2100,0.306349544,subBasin,pal_green
SSP2_ipsl_epic,China,Wheat,Plateau_of_Tibet_Interior,Agricultural Productivity (% Difference),2100,1.095208585,subBasin,pal_green
SSP2_ipsl_epic,China,Wheat,Russia_South_East_Coast,Agricultural Productivity (% Difference),2100,0.272106718,subBasin,pal_green
SSP2_ipsl_epic,China,Wheat,Salween,Agricultural Productivity (% Difference),2100,0.406939643,subBasin,pal_green
SSP2_ipsl_epic,China,Wheat,South_China_Sea_Coast,Agricultural Productivity (% Difference),2100,0.778859371,subBasin,pal_green
SSP2_ipsl_epic,China,Wheat,Syr_Darya,Agricultural Productivity (% Difference),2100,0.876838235,subBasin,pal_green
SSP2_ipsl_epic,China,Wheat,Tarim_Interior,Agricultural Productivity (% Difference),2100,0.390674986,subBasin,pal_green
SSP2_ipsl_epic,China,Wheat,Xun_Jiang,Agricultural Productivity (% Difference),2100,0.359054148,subBasin,pal_green
SSP2_ipsl_epic,China,Wheat,Yangtze,Agricultural Productivity (% Difference),2100,0.782878346,subBasin,pal_green
SSP2_ipsl_epic,China,Wheat,Ziya_He_Interior,Agricultural Productivity (% Difference),2100,0.385987316,subBasin,pal_green
