scenario,region,sector,subRegion,class,units,x,value,subRegType,classPalette
SSP2_ipsl_epic,Southeast Asia,Wheat,ChaoPhrR,Wheat,Agricultural Production (Mt),2030,6.32E-05,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,ChaoPhrR,Wheat,Agricultural Production (Mt),2035,4.83E-05,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,ChaoPhrR,Wheat,Agricultural Production (Mt),2040,2.86E-05,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,ChaoPhrR,Wheat,Agricultural Production (Mt),2045,1.69E-05,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,ChaoPhrR,Wheat,Agricultural Production (Mt),2050,1.09E-05,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,GangesR,Wheat,Agricultural Production (Mt),2015,8.97E-05,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,GangesR,Wheat,Agricultural Production (Mt),2020,0.00010284,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,GangesR,Wheat,Agricultural Production (Mt),2025,0.0001131,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,GangesR,Wheat,Agricultural Production (Mt),2030,0.00012654,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,GangesR,Wheat,Agricultural Production (Mt),2035,0.0001638,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,GangesR,Wheat,Agricultural Production (Mt),2040,0.0002182,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,GangesR,Wheat,Agricultural Production (Mt),2045,0.0003048,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,GangesR,Wheat,Agricultural Production (Mt),2050,0.0003837,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,IrrawaddyR,Wheat,Agricultural Production (Mt),2015,0.0931883,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,IrrawaddyR,Wheat,Agricultural Production (Mt),2020,0.0956031,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,IrrawaddyR,Wheat,Agricultural Production (Mt),2025,0.1064674,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,IrrawaddyR,Wheat,Agricultural Production (Mt),2030,0.1088915,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,IrrawaddyR,Wheat,Agricultural Production (Mt),2035,0.1265134,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,IrrawaddyR,Wheat,Agricultural Production (Mt),2040,0.1426571,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,IrrawaddyR,Wheat,Agricultural Production (Mt),2045,0.1596301,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,IrrawaddyR,Wheat,Agricultural Production (Mt),2050,0.1837412,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Korea,Wheat,Agricultural Production (Mt),2015,0.1316911,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Korea,Wheat,Agricultural Production (Mt),2020,0.1218549,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Korea,Wheat,Agricultural Production (Mt),2025,0.1315895,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Korea,Wheat,Agricultural Production (Mt),2030,0.1232726,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Korea,Wheat,Agricultural Production (Mt),2035,0.1236334,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Korea,Wheat,Agricultural Production (Mt),2040,0.1217488,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Korea,Wheat,Agricultural Production (Mt),2045,0.1231504,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Korea,Wheat,Agricultural Production (Mt),2050,0.1269978,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,MalaysiaP,Wheat,Agricultural Production (Mt),2015,0.00698473,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,MalaysiaP,Wheat,Agricultural Production (Mt),2020,0.00736808,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,MalaysiaP,Wheat,Agricultural Production (Mt),2025,0.00802038,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,MalaysiaP,Wheat,Agricultural Production (Mt),2030,0.0085942,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,MalaysiaP,Wheat,Agricultural Production (Mt),2035,0.01073869,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,MalaysiaP,Wheat,Agricultural Production (Mt),2040,0.01274809,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,MalaysiaP,Wheat,Agricultural Production (Mt),2045,0.01531964,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,MalaysiaP,Wheat,Agricultural Production (Mt),2050,0.01872687,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Mekong,Wheat,Agricultural Production (Mt),2015,0.00604881,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Mekong,Wheat,Agricultural Production (Mt),2020,0.00617983,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Mekong,Wheat,Agricultural Production (Mt),2025,0.00643008,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Mekong,Wheat,Agricultural Production (Mt),2030,0.00663079,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Mekong,Wheat,Agricultural Production (Mt),2035,0.00803057,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Mekong,Wheat,Agricultural Production (Mt),2040,0.00938704,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Mekong,Wheat,Agricultural Production (Mt),2045,0.011207,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Mekong,Wheat,Agricultural Production (Mt),2050,0.01352077,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,RusCstSE,Wheat,Agricultural Production (Mt),2015,0.00696644,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,RusCstSE,Wheat,Agricultural Production (Mt),2020,0.00667534,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,RusCstSE,Wheat,Agricultural Production (Mt),2025,0.0065792,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,RusCstSE,Wheat,Agricultural Production (Mt),2030,0.0064299,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,RusCstSE,Wheat,Agricultural Production (Mt),2035,0.00680033,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,RusCstSE,Wheat,Agricultural Production (Mt),2040,0.00709565,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,RusCstSE,Wheat,Agricultural Production (Mt),2045,0.00751527,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,RusCstSE,Wheat,Agricultural Production (Mt),2050,0.00816128,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Salween,Wheat,Agricultural Production (Mt),2015,0.01355874,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Salween,Wheat,Agricultural Production (Mt),2020,0.01420211,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Salween,Wheat,Agricultural Production (Mt),2025,0.01652387,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Salween,Wheat,Agricultural Production (Mt),2030,0.01739935,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Salween,Wheat,Agricultural Production (Mt),2035,0.02101604,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Salween,Wheat,Agricultural Production (Mt),2040,0.02493631,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Salween,Wheat,Agricultural Production (Mt),2045,0.0309774,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,Salween,Wheat,Agricultural Production (Mt),2050,0.03641166,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,SittaungR,Wheat,Agricultural Production (Mt),2015,0.02367037,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,SittaungR,Wheat,Agricultural Production (Mt),2020,0.02246874,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,SittaungR,Wheat,Agricultural Production (Mt),2025,0.02363603,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,SittaungR,Wheat,Agricultural Production (Mt),2030,0.02445401,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,SittaungR,Wheat,Agricultural Production (Mt),2035,0.02725193,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,SittaungR,Wheat,Agricultural Production (Mt),2040,0.02866963,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,SittaungR,Wheat,Agricultural Production (Mt),2045,0.02862217,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,SittaungR,Wheat,Agricultural Production (Mt),2050,0.03115932,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,ThaiGulf,Wheat,Agricultural Production (Mt),2015,4.54E-05,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,ThaiGulf,Wheat,Agricultural Production (Mt),2020,3.05E-05,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,ThaiGulf,Wheat,Agricultural Production (Mt),2025,2.21E-05,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,ThaiGulf,Wheat,Agricultural Production (Mt),2030,1.09E-05,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,ThaiGulf,Wheat,Agricultural Production (Mt),2035,7.61E-06,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,ThaiGulf,Wheat,Agricultural Production (Mt),2040,3.56E-06,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,ThaiGulf,Wheat,Agricultural Production (Mt),2045,1.68E-06,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Wheat,ThaiGulf,Wheat,Agricultural Production (Mt),2050,1.00E-06,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BengalBay,Corn,Agricultural Production (Mt),2015,0.0483375,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BengalBay,Corn,Agricultural Production (Mt),2020,0.0480064,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BengalBay,Corn,Agricultural Production (Mt),2025,0.047102,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BengalBay,Corn,Agricultural Production (Mt),2030,0.0461357,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BengalBay,Corn,Agricultural Production (Mt),2035,0.0464115,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BengalBay,Corn,Agricultural Production (Mt),2040,0.046692,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BengalBay,Corn,Agricultural Production (Mt),2045,0.0464975,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BengalBay,Corn,Agricultural Production (Mt),2050,0.0456984,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BoHai,Corn,Agricultural Production (Mt),2015,0.3838058,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BoHai,Corn,Agricultural Production (Mt),2020,0.3994545,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BoHai,Corn,Agricultural Production (Mt),2025,0.4096623,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BoHai,Corn,Agricultural Production (Mt),2030,0.4178888,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BoHai,Corn,Agricultural Production (Mt),2035,0.438195,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BoHai,Corn,Agricultural Production (Mt),2040,0.4606068,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BoHai,Corn,Agricultural Production (Mt),2045,0.4773585,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BoHai,Corn,Agricultural Production (Mt),2050,0.487105,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BorneoCstN,Corn,Agricultural Production (Mt),2015,0.041928,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BorneoCstN,Corn,Agricultural Production (Mt),2020,0.0447592,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BorneoCstN,Corn,Agricultural Production (Mt),2025,0.047086,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BorneoCstN,Corn,Agricultural Production (Mt),2030,0.0492611,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BorneoCstN,Corn,Agricultural Production (Mt),2035,0.0519557,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BorneoCstN,Corn,Agricultural Production (Mt),2040,0.0546679,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BorneoCstN,Corn,Agricultural Production (Mt),2045,0.0568488,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,BorneoCstN,Corn,Agricultural Production (Mt),2050,0.05835,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,ChaoPhrR,Corn,Agricultural Production (Mt),2015,3.9121527,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,ChaoPhrR,Corn,Agricultural Production (Mt),2020,4.0819521,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,ChaoPhrR,Corn,Agricultural Production (Mt),2025,4.2203655,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,ChaoPhrR,Corn,Agricultural Production (Mt),2030,4.3552398,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,ChaoPhrR,Corn,Agricultural Production (Mt),2035,4.5095501,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,ChaoPhrR,Corn,Agricultural Production (Mt),2040,4.7089309,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,ChaoPhrR,Corn,Agricultural Production (Mt),2045,4.8916711,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,ChaoPhrR,Corn,Agricultural Production (Mt),2050,5.0377655,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,FlyR,Corn,Agricultural Production (Mt),2015,0.0609224,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,FlyR,Corn,Agricultural Production (Mt),2020,0.062716,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,FlyR,Corn,Agricultural Production (Mt),2025,0.0636004,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,FlyR,Corn,Agricultural Production (Mt),2030,0.0644532,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,FlyR,Corn,Agricultural Production (Mt),2035,0.0682667,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,FlyR,Corn,Agricultural Production (Mt),2040,0.0716329,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,FlyR,Corn,Agricultural Production (Mt),2045,0.0737193,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,FlyR,Corn,Agricultural Production (Mt),2050,0.0741176,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,GangesR,Corn,Agricultural Production (Mt),2015,0.001141,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,GangesR,Corn,Agricultural Production (Mt),2020,0.001145,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,GangesR,Corn,Agricultural Production (Mt),2025,0.001132,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,GangesR,Corn,Agricultural Production (Mt),2030,0.001113,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,GangesR,Corn,Agricultural Production (Mt),2035,0.001135,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,GangesR,Corn,Agricultural Production (Mt),2040,0.001154,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,GangesR,Corn,Agricultural Production (Mt),2045,0.001153,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,GangesR,Corn,Agricultural Production (Mt),2050,0.001132,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Hong,Corn,Agricultural Production (Mt),2015,0.995704,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Hong,Corn,Agricultural Production (Mt),2020,1.00155,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Hong,Corn,Agricultural Production (Mt),2025,0.998129,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Hong,Corn,Agricultural Production (Mt),2030,0.994708,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Hong,Corn,Agricultural Production (Mt),2035,1.050194,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Hong,Corn,Agricultural Production (Mt),2040,1.114999,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Hong,Corn,Agricultural Production (Mt),2045,1.175913,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Hong,Corn,Agricultural Production (Mt),2050,1.226797,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IdnE,Corn,Agricultural Production (Mt),2015,0.000342,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IdnE,Corn,Agricultural Production (Mt),2020,0.000305,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IdnE,Corn,Agricultural Production (Mt),2025,0.000271,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IdnE,Corn,Agricultural Production (Mt),2030,0.00023,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IdnE,Corn,Agricultural Production (Mt),2035,0.0002057,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IdnE,Corn,Agricultural Production (Mt),2040,0.0002039,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IdnE,Corn,Agricultural Production (Mt),2045,0.0001997,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IdnE,Corn,Agricultural Production (Mt),2050,0.0001937,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IrianJaya,Corn,Agricultural Production (Mt),2015,0.0613066,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IrianJaya,Corn,Agricultural Production (Mt),2020,0.0643802,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IrianJaya,Corn,Agricultural Production (Mt),2025,0.0666359,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IrianJaya,Corn,Agricultural Production (Mt),2030,0.0689937,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IrianJaya,Corn,Agricultural Production (Mt),2035,0.0746708,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IrianJaya,Corn,Agricultural Production (Mt),2040,0.079956,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IrianJaya,Corn,Agricultural Production (Mt),2045,0.083909,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IrianJaya,Corn,Agricultural Production (Mt),2050,0.0859695,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IrrawaddyR,Corn,Agricultural Production (Mt),2015,0.3763293,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IrrawaddyR,Corn,Agricultural Production (Mt),2020,0.3723032,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IrrawaddyR,Corn,Agricultural Production (Mt),2025,0.3644008,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IrrawaddyR,Corn,Agricultural Production (Mt),2030,0.356032,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IrrawaddyR,Corn,Agricultural Production (Mt),2035,0.3535142,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IrrawaddyR,Corn,Agricultural Production (Mt),2040,0.3528095,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IrrawaddyR,Corn,Agricultural Production (Mt),2045,0.3500172,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,IrrawaddyR,Corn,Agricultural Production (Mt),2050,0.3438605,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,JavaTimor,Corn,Agricultural Production (Mt),2015,0.1281695,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,JavaTimor,Corn,Agricultural Production (Mt),2020,0.1223816,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,JavaTimor,Corn,Agricultural Production (Mt),2025,0.1156905,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,JavaTimor,Corn,Agricultural Production (Mt),2030,0.1067929,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,JavaTimor,Corn,Agricultural Production (Mt),2035,0.1011041,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,JavaTimor,Corn,Agricultural Production (Mt),2040,0.1013552,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,JavaTimor,Corn,Agricultural Production (Mt),2045,0.1005472,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,JavaTimor,Corn,Agricultural Production (Mt),2050,0.0988825,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Kalimantan,Corn,Agricultural Production (Mt),2015,0.001457,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Kalimantan,Corn,Agricultural Production (Mt),2020,0.001557,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Kalimantan,Corn,Agricultural Production (Mt),2025,0.001638,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Kalimantan,Corn,Agricultural Production (Mt),2030,0.001715,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Kalimantan,Corn,Agricultural Production (Mt),2035,0.00182443,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Kalimantan,Corn,Agricultural Production (Mt),2040,0.00193088,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Kalimantan,Corn,Agricultural Production (Mt),2045,0.00201615,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Kalimantan,Corn,Agricultural Production (Mt),2050,0.00207433,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Korea,Corn,Agricultural Production (Mt),2015,1.861277,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Korea,Corn,Agricultural Production (Mt),2020,1.903118,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Korea,Corn,Agricultural Production (Mt),2025,1.924877,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Korea,Corn,Agricultural Production (Mt),2030,1.940002,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Korea,Corn,Agricultural Production (Mt),2035,2.010524,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Korea,Corn,Agricultural Production (Mt),2040,2.097109,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Korea,Corn,Agricultural Production (Mt),2045,2.167971,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Korea,Corn,Agricultural Production (Mt),2050,2.216513,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,MalaysiaP,Corn,Agricultural Production (Mt),2015,0.2907172,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,MalaysiaP,Corn,Agricultural Production (Mt),2020,0.31147282,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,MalaysiaP,Corn,Agricultural Production (Mt),2025,0.32877908,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,MalaysiaP,Corn,Agricultural Production (Mt),2030,0.34534184,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,MalaysiaP,Corn,Agricultural Production (Mt),2035,0.35967428,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,MalaysiaP,Corn,Agricultural Production (Mt),2040,0.37501598,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,MalaysiaP,Corn,Agricultural Production (Mt),2045,0.38653147,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,MalaysiaP,Corn,Agricultural Production (Mt),2050,0.39398727,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Mekong,Corn,Agricultural Production (Mt),2015,2.9690139,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Mekong,Corn,Agricultural Production (Mt),2020,3.0331283,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Mekong,Corn,Agricultural Production (Mt),2025,3.073013,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Mekong,Corn,Agricultural Production (Mt),2030,3.107638,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Mekong,Corn,Agricultural Production (Mt),2035,3.2001806,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Mekong,Corn,Agricultural Production (Mt),2040,3.3240739,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Mekong,Corn,Agricultural Production (Mt),2045,3.4337472,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Mekong,Corn,Agricultural Production (Mt),2050,3.5104291,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,PapuaCst,Corn,Agricultural Production (Mt),2015,0.1492374,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,PapuaCst,Corn,Agricultural Production (Mt),2020,0.1537898,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,PapuaCst,Corn,Agricultural Production (Mt),2025,0.156197,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,PapuaCst,Corn,Agricultural Production (Mt),2030,0.158734,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,PapuaCst,Corn,Agricultural Production (Mt),2035,0.1683578,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,PapuaCst,Corn,Agricultural Production (Mt),2040,0.1766163,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,PapuaCst,Corn,Agricultural Production (Mt),2045,0.1819416,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,PapuaCst,Corn,Agricultural Production (Mt),2050,0.1833209,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Phlppns,Corn,Agricultural Production (Mt),2015,7.44556,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Phlppns,Corn,Agricultural Production (Mt),2020,8.25995,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Phlppns,Corn,Agricultural Production (Mt),2025,9.03926,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Phlppns,Corn,Agricultural Production (Mt),2030,9.83186,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Phlppns,Corn,Agricultural Production (Mt),2035,11.38205,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Phlppns,Corn,Agricultural Production (Mt),2040,13.11587,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Phlppns,Corn,Agricultural Production (Mt),2045,14.89196,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,Phlppns,Corn,Agricultural Production (Mt),2050,16.66522,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,RusCstSE,Corn,Agricultural Production (Mt),2015,0.11175807,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,RusCstSE,Corn,Agricultural Production (Mt),2020,0.1153386,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,RusCstSE,Corn,Agricultural Production (Mt),2025,0.1174344,subBasin,pal_green
SSP2_Ref,Southeast Asia,Corn,RusCstSE,Corn,Agricultural Production (Mt),2030,0.118904,subBasin,pal_green
