scenario,region,sector,subRegion,class,units,x,value,subRegType,classPalette
SSP2_Ref,China,Rice,Hainan,Rice,Agricultural Production (Mt),2040,1.56805,subBasin,pal_green
SSP2_Ref,China,Rice,Hainan,Rice,Agricultural Production (Mt),2045,1.584606,subBasin,pal_green
SSP2_Ref,China,Rice,Hainan,Rice,Agricultural Production (Mt),2050,1.591328,subBasin,pal_green
SSP2_Ref,China,Rice,Hong,Rice,Agricultural Production (Mt),2010,1.0948229,subBasin,pal_green
SSP2_Ref,China,Rice,Hong,Rice,Agricultural Production (Mt),2015,1.10941485,subBasin,pal_green
SSP2_Ref,China,Rice,Hong,Rice,Agricultural Production (Mt),2020,1.12583146,subBasin,pal_green
SSP2_Ref,China,Rice,Hong,Rice,Agricultural Production (Mt),2025,1.13347489,subBasin,pal_green
SSP2_Ref,China,Rice,Hong,Rice,Agricultural Production (Mt),2030,1.13290396,subBasin,pal_green
SSP2_Ref,China,Rice,Hong,Rice,Agricultural Production (Mt),2035,1.17171563,subBasin,pal_green
SSP2_Ref,China,Rice,Hong,Rice,Agricultural Production (Mt),2040,1.20113656,subBasin,pal_green
SSP2_Ref,China,Rice,Hong,Rice,Agricultural Production (Mt),2045,1.21779606,subBasin,pal_green
SSP2_Ref,China,Rice,Hong,Rice,Agricultural Production (Mt),2050,1.22551681,subBasin,pal_green
SSP2_Ref,China,Rice,HuangHeR,Rice,Agricultural Production (Mt),2010,1.053664,subBasin,pal_green
SSP2_Ref,China,Rice,HuangHeR,Rice,Agricultural Production (Mt),2015,1.073765,subBasin,pal_green
SSP2_Ref,China,Rice,HuangHeR,Rice,Agricultural Production (Mt),2020,1.094004,subBasin,pal_green
SSP2_Ref,China,Rice,HuangHeR,Rice,Agricultural Production (Mt),2025,1.108871,subBasin,pal_green
SSP2_Ref,China,Rice,HuangHeR,Rice,Agricultural Production (Mt),2030,1.117483,subBasin,pal_green
SSP2_Ref,China,Rice,HuangHeR,Rice,Agricultural Production (Mt),2035,1.167329,subBasin,pal_green
SSP2_Ref,China,Rice,HuangHeR,Rice,Agricultural Production (Mt),2040,1.20997,subBasin,pal_green
SSP2_Ref,China,Rice,HuangHeR,Rice,Agricultural Production (Mt),2045,1.24337,subBasin,pal_green
SSP2_Ref,China,Rice,HuangHeR,Rice,Agricultural Production (Mt),2050,1.270216,subBasin,pal_green
SSP2_Ref,China,Rice,IndusR,Rice,Agricultural Production (Mt),2010,0.0001782,subBasin,pal_green
SSP2_Ref,China,Rice,IndusR,Rice,Agricultural Production (Mt),2015,0.0001818,subBasin,pal_green
SSP2_Ref,China,Rice,IndusR,Rice,Agricultural Production (Mt),2020,0.0001957,subBasin,pal_green
SSP2_Ref,China,Rice,IndusR,Rice,Agricultural Production (Mt),2025,0.0002098,subBasin,pal_green
SSP2_Ref,China,Rice,IndusR,Rice,Agricultural Production (Mt),2030,0.000226,subBasin,pal_green
SSP2_Ref,China,Rice,IndusR,Rice,Agricultural Production (Mt),2035,0.000258,subBasin,pal_green
SSP2_Ref,China,Rice,IndusR,Rice,Agricultural Production (Mt),2040,0.000286,subBasin,pal_green
SSP2_Ref,China,Rice,IndusR,Rice,Agricultural Production (Mt),2045,0.000312,subBasin,pal_green
SSP2_Ref,China,Rice,IndusR,Rice,Agricultural Production (Mt),2050,0.000333,subBasin,pal_green
SSP2_Ref,China,Rice,IrrawaddyR,Rice,Agricultural Production (Mt),2010,0.412764,subBasin,pal_green
SSP2_Ref,China,Rice,IrrawaddyR,Rice,Agricultural Production (Mt),2015,0.410536,subBasin,pal_green
SSP2_Ref,China,Rice,IrrawaddyR,Rice,Agricultural Production (Mt),2020,0.412062,subBasin,pal_green
SSP2_Ref,China,Rice,IrrawaddyR,Rice,Agricultural Production (Mt),2025,0.410302,subBasin,pal_green
SSP2_Ref,China,Rice,IrrawaddyR,Rice,Agricultural Production (Mt),2030,0.406269,subBasin,pal_green
SSP2_Ref,China,Rice,IrrawaddyR,Rice,Agricultural Production (Mt),2035,0.418026,subBasin,pal_green
SSP2_Ref,China,Rice,IrrawaddyR,Rice,Agricultural Production (Mt),2040,0.42539,subBasin,pal_green
SSP2_Ref,China,Rice,IrrawaddyR,Rice,Agricultural Production (Mt),2045,0.427717,subBasin,pal_green
SSP2_Ref,China,Rice,IrrawaddyR,Rice,Agricultural Production (Mt),2050,0.426198,subBasin,pal_green
SSP2_Ref,China,Rice,LBalkash,Rice,Agricultural Production (Mt),2010,0.0255837,subBasin,pal_green
SSP2_Ref,China,Rice,LBalkash,Rice,Agricultural Production (Mt),2015,0.0261876,subBasin,pal_green
SSP2_Ref,China,Rice,LBalkash,Rice,Agricultural Production (Mt),2020,0.0272072,subBasin,pal_green
SSP2_Ref,China,Rice,LBalkash,Rice,Agricultural Production (Mt),2025,0.0280774,subBasin,pal_green
SSP2_Ref,China,Rice,LBalkash,Rice,Agricultural Production (Mt),2030,0.0288481,subBasin,pal_green
SSP2_Ref,China,Rice,LBalkash,Rice,Agricultural Production (Mt),2035,0.0308797,subBasin,pal_green
SSP2_Ref,China,Rice,LBalkash,Rice,Agricultural Production (Mt),2040,0.0326405,subBasin,pal_green
SSP2_Ref,China,Rice,LBalkash,Rice,Agricultural Production (Mt),2045,0.0340451,subBasin,pal_green
SSP2_Ref,China,Rice,LBalkash,Rice,Agricultural Production (Mt),2050,0.0351341,subBasin,pal_green
SSP2_Ref,China,Rice,Mekong,Rice,Agricultural Production (Mt),2010,1.034667,subBasin,pal_green
SSP2_Ref,China,Rice,Mekong,Rice,Agricultural Production (Mt),2015,1.036538,subBasin,pal_green
SSP2_Ref,China,Rice,Mekong,Rice,Agricultural Production (Mt),2020,1.056508,subBasin,pal_green
SSP2_Ref,China,Rice,Mekong,Rice,Agricultural Production (Mt),2025,1.069258,subBasin,pal_green
SSP2_Ref,China,Rice,Mekong,Rice,Agricultural Production (Mt),2030,1.077789,subBasin,pal_green
SSP2_Ref,China,Rice,Mekong,Rice,Agricultural Production (Mt),2035,1.132046,subBasin,pal_green
SSP2_Ref,China,Rice,Mekong,Rice,Agricultural Production (Mt),2040,1.173179,subBasin,pal_green
SSP2_Ref,China,Rice,Mekong,Rice,Agricultural Production (Mt),2045,1.19972,subBasin,pal_green
SSP2_Ref,China,Rice,Mekong,Rice,Agricultural Production (Mt),2050,1.213848,subBasin,pal_green
SSP2_Ref,China,Rice,ObR,Rice,Agricultural Production (Mt),2010,0.001,subBasin,pal_green
SSP2_Ref,China,Rice,ObR,Rice,Agricultural Production (Mt),2015,0.001024,subBasin,pal_green
SSP2_Ref,China,Rice,ObR,Rice,Agricultural Production (Mt),2020,0.001075,subBasin,pal_green
SSP2_Ref,China,Rice,ObR,Rice,Agricultural Production (Mt),2025,0.001121,subBasin,pal_green
SSP2_Ref,China,Rice,ObR,Rice,Agricultural Production (Mt),2030,0.001165,subBasin,pal_green
SSP2_Ref,China,Rice,ObR,Rice,Agricultural Production (Mt),2035,0.00127,subBasin,pal_green
SSP2_Ref,China,Rice,ObR,Rice,Agricultural Production (Mt),2040,0.001363,subBasin,pal_green
SSP2_Ref,China,Rice,ObR,Rice,Agricultural Production (Mt),2045,0.001438,subBasin,pal_green
SSP2_Ref,China,Rice,ObR,Rice,Agricultural Production (Mt),2050,0.001496,subBasin,pal_green
SSP2_Ref,China,Rice,RusCstSE,Rice,Agricultural Production (Mt),2010,0.2211165,subBasin,pal_green
SSP2_Ref,China,Rice,RusCstSE,Rice,Agricultural Production (Mt),2015,0.218978,subBasin,pal_green
SSP2_Ref,China,Rice,RusCstSE,Rice,Agricultural Production (Mt),2020,0.2177349,subBasin,pal_green
SSP2_Ref,China,Rice,RusCstSE,Rice,Agricultural Production (Mt),2025,0.2144219,subBasin,pal_green
SSP2_Ref,China,Rice,RusCstSE,Rice,Agricultural Production (Mt),2030,0.209409,subBasin,pal_green
SSP2_Ref,China,Rice,RusCstSE,Rice,Agricultural Production (Mt),2035,0.2111198,subBasin,pal_green
SSP2_Ref,China,Rice,RusCstSE,Rice,Agricultural Production (Mt),2040,0.2114024,subBasin,pal_green
SSP2_Ref,China,Rice,RusCstSE,Rice,Agricultural Production (Mt),2045,0.2090634,subBasin,pal_green
SSP2_Ref,China,Rice,RusCstSE,Rice,Agricultural Production (Mt),2050,0.2049945,subBasin,pal_green
SSP2_Ref,China,Rice,Salween,Rice,Agricultural Production (Mt),2010,0.433353,subBasin,pal_green
SSP2_Ref,China,Rice,Salween,Rice,Agricultural Production (Mt),2015,0.435727,subBasin,pal_green
SSP2_Ref,China,Rice,Salween,Rice,Agricultural Production (Mt),2020,0.449984,subBasin,pal_green
SSP2_Ref,China,Rice,Salween,Rice,Agricultural Production (Mt),2025,0.462316,subBasin,pal_green
SSP2_Ref,China,Rice,Salween,Rice,Agricultural Production (Mt),2030,0.474338,subBasin,pal_green
SSP2_Ref,China,Rice,Salween,Rice,Agricultural Production (Mt),2035,0.509042,subBasin,pal_green
SSP2_Ref,China,Rice,Salween,Rice,Agricultural Production (Mt),2040,0.537983,subBasin,pal_green
SSP2_Ref,China,Rice,Salween,Rice,Agricultural Production (Mt),2045,0.560767,subBasin,pal_green
SSP2_Ref,China,Rice,Salween,Rice,Agricultural Production (Mt),2050,0.577635,subBasin,pal_green
SSP2_Ref,China,Rice,SChinaSea,Rice,Agricultural Production (Mt),2010,6.500436,subBasin,pal_green
SSP2_Ref,China,Rice,SChinaSea,Rice,Agricultural Production (Mt),2015,6.603906,subBasin,pal_green
SSP2_Ref,China,Rice,SChinaSea,Rice,Agricultural Production (Mt),2020,6.69544,subBasin,pal_green
SSP2_Ref,China,Rice,SChinaSea,Rice,Agricultural Production (Mt),2025,6.741759,subBasin,pal_green
SSP2_Ref,China,Rice,SChinaSea,Rice,Agricultural Production (Mt),2030,6.751101,subBasin,pal_green
SSP2_Ref,China,Rice,SChinaSea,Rice,Agricultural Production (Mt),2035,6.923716,subBasin,pal_green
SSP2_Ref,China,Rice,SChinaSea,Rice,Agricultural Production (Mt),2040,7.047755,subBasin,pal_green
SSP2_Ref,China,Rice,SChinaSea,Rice,Agricultural Production (Mt),2045,7.114417,subBasin,pal_green
SSP2_Ref,China,Rice,SChinaSea,Rice,Agricultural Production (Mt),2050,7.138598,subBasin,pal_green
SSP2_Ref,China,Rice,Taiwan,Rice,Agricultural Production (Mt),2010,1.900506,subBasin,pal_green
SSP2_Ref,China,Rice,Taiwan,Rice,Agricultural Production (Mt),2015,1.892418,subBasin,pal_green
SSP2_Ref,China,Rice,Taiwan,Rice,Agricultural Production (Mt),2020,1.890514,subBasin,pal_green
SSP2_Ref,China,Rice,Taiwan,Rice,Agricultural Production (Mt),2025,1.874842,subBasin,pal_green
SSP2_Ref,China,Rice,Taiwan,Rice,Agricultural Production (Mt),2030,1.846429,subBasin,pal_green
SSP2_Ref,China,Rice,Taiwan,Rice,Agricultural Production (Mt),2035,1.88141,subBasin,pal_green
SSP2_Ref,China,Rice,Taiwan,Rice,Agricultural Production (Mt),2040,1.905502,subBasin,pal_green
SSP2_Ref,China,Rice,Taiwan,Rice,Agricultural Production (Mt),2045,1.910288,subBasin,pal_green
SSP2_Ref,China,Rice,Taiwan,Rice,Agricultural Production (Mt),2050,1.901704,subBasin,pal_green
SSP2_Ref,China,Rice,Tarim,Rice,Agricultural Production (Mt),2010,0.197358,subBasin,pal_green
SSP2_Ref,China,Rice,Tarim,Rice,Agricultural Production (Mt),2015,0.2008814,subBasin,pal_green
SSP2_Ref,China,Rice,Tarim,Rice,Agricultural Production (Mt),2020,0.2119288,subBasin,pal_green
SSP2_Ref,China,Rice,Tarim,Rice,Agricultural Production (Mt),2025,0.222451,subBasin,pal_green
SSP2_Ref,China,Rice,Tarim,Rice,Agricultural Production (Mt),2030,0.233664,subBasin,pal_green
SSP2_Ref,China,Rice,Tarim,Rice,Agricultural Production (Mt),2035,0.25849,subBasin,pal_green
SSP2_Ref,China,Rice,Tarim,Rice,Agricultural Production (Mt),2040,0.280578,subBasin,pal_green
SSP2_Ref,China,Rice,Tarim,Rice,Agricultural Production (Mt),2045,0.299657,subBasin,pal_green
SSP2_Ref,China,Rice,Tarim,Rice,Agricultural Production (Mt),2050,0.315417,subBasin,pal_green
SSP2_Ref,China,Rice,XunJiang,Rice,Agricultural Production (Mt),2010,18.84491,subBasin,pal_green
SSP2_Ref,China,Rice,XunJiang,Rice,Agricultural Production (Mt),2015,19.07987,subBasin,pal_green
SSP2_Ref,China,Rice,XunJiang,Rice,Agricultural Production (Mt),2020,19.31184,subBasin,pal_green
SSP2_Ref,China,Rice,XunJiang,Rice,Agricultural Production (Mt),2025,19.41214,subBasin,pal_green
SSP2_Ref,China,Rice,XunJiang,Rice,Agricultural Production (Mt),2030,19.40068,subBasin,pal_green
SSP2_Ref,China,Rice,XunJiang,Rice,Agricultural Production (Mt),2035,19.87782,subBasin,pal_green
SSP2_Ref,China,Rice,XunJiang,Rice,Agricultural Production (Mt),2040,20.20874,subBasin,pal_green
SSP2_Ref,China,Rice,XunJiang,Rice,Agricultural Production (Mt),2045,20.36787,subBasin,pal_green
SSP2_Ref,China,Rice,XunJiang,Rice,Agricultural Production (Mt),2050,20.40017,subBasin,pal_green
SSP2_Ref,China,Rice,Yangtze,Rice,Agricultural Production (Mt),2010,110.07389,subBasin,pal_green
SSP2_Ref,China,Rice,Yangtze,Rice,Agricultural Production (Mt),2015,110.87155,subBasin,pal_green
SSP2_Ref,China,Rice,Yangtze,Rice,Agricultural Production (Mt),2020,111.92549,subBasin,pal_green
SSP2_Ref,China,Rice,Yangtze,Rice,Agricultural Production (Mt),2025,112.36782,subBasin,pal_green
SSP2_Ref,China,Rice,Yangtze,Rice,Agricultural Production (Mt),2030,112.27626,subBasin,pal_green
SSP2_Ref,China,Rice,Yangtze,Rice,Agricultural Production (Mt),2035,115.26822,subBasin,pal_green
SSP2_Ref,China,Rice,Yangtze,Rice,Agricultural Production (Mt),2040,117.43166,subBasin,pal_green
SSP2_Ref,China,Rice,Yangtze,Rice,Agricultural Production (Mt),2045,118.80276,subBasin,pal_green
SSP2_Ref,China,Rice,Yangtze,Rice,Agricultural Production (Mt),2050,119.58332,subBasin,pal_green
SSP2_Ref,China,Rice,ZiyaHe,Rice,Agricultural Production (Mt),2010,1.8696165,subBasin,pal_green
SSP2_Ref,China,Rice,ZiyaHe,Rice,Agricultural Production (Mt),2015,1.916611,subBasin,pal_green
SSP2_Ref,China,Rice,ZiyaHe,Rice,Agricultural Production (Mt),2020,1.9405091,subBasin,pal_green
SSP2_Ref,China,Rice,ZiyaHe,Rice,Agricultural Production (Mt),2025,1.9541849,subBasin,pal_green
SSP2_Ref,China,Rice,ZiyaHe,Rice,Agricultural Production (Mt),2030,1.9544234,subBasin,pal_green
SSP2_Ref,China,Rice,ZiyaHe,Rice,Agricultural Production (Mt),2035,2.014023,subBasin,pal_green
SSP2_Ref,China,Rice,ZiyaHe,Rice,Agricultural Production (Mt),2040,2.0622884,subBasin,pal_green
SSP2_Ref,China,Rice,ZiyaHe,Rice,Agricultural Production (Mt),2045,2.0969673,subBasin,pal_green
SSP2_Ref,China,Rice,ZiyaHe,Rice,Agricultural Production (Mt),2050,2.1230873,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,AmurR,Root_Tuber,Agricultural Production (Mt),2010,8.453,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,AmurR,Root_Tuber,Agricultural Production (Mt),2015,9.65298,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,AmurR,Root_Tuber,Agricultural Production (Mt),2020,11.00995,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,AmurR,Root_Tuber,Agricultural Production (Mt),2025,12.41392,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,AmurR,Root_Tuber,Agricultural Production (Mt),2030,13.87561,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,AmurR,Root_Tuber,Agricultural Production (Mt),2035,14.66002,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,AmurR,Root_Tuber,Agricultural Production (Mt),2040,15.39783,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,AmurR,Root_Tuber,Agricultural Production (Mt),2045,16.03518,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,AmurR,Root_Tuber,Agricultural Production (Mt),2050,16.5448,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,BoHai,Root_Tuber,Agricultural Production (Mt),2010,3.189352,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,BoHai,Root_Tuber,Agricultural Production (Mt),2015,3.532045,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,BoHai,Root_Tuber,Agricultural Production (Mt),2020,3.906728,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,BoHai,Root_Tuber,Agricultural Production (Mt),2025,4.297161,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,BoHai,Root_Tuber,Agricultural Production (Mt),2030,4.707641,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,BoHai,Root_Tuber,Agricultural Production (Mt),2035,4.946014,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,BoHai,Root_Tuber,Agricultural Production (Mt),2040,5.176302,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,BoHai,Root_Tuber,Agricultural Production (Mt),2045,5.383724,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,BoHai,Root_Tuber,Agricultural Production (Mt),2050,5.5685,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,ChinaCst,Root_Tuber,Agricultural Production (Mt),2010,28.60907,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,ChinaCst,Root_Tuber,Agricultural Production (Mt),2015,32.56514,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,ChinaCst,Root_Tuber,Agricultural Production (Mt),2020,36.95123,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,ChinaCst,Root_Tuber,Agricultural Production (Mt),2025,41.43626,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,ChinaCst,Root_Tuber,Agricultural Production (Mt),2030,46.14298,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,ChinaCst,Root_Tuber,Agricultural Production (Mt),2035,47.73695,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,ChinaCst,Root_Tuber,Agricultural Production (Mt),2040,49.32448,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,ChinaCst,Root_Tuber,Agricultural Production (Mt),2045,50.69415,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,ChinaCst,Root_Tuber,Agricultural Production (Mt),2050,51.80615,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,GangesR,Root_Tuber,Agricultural Production (Mt),2010,0.01676322,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,GangesR,Root_Tuber,Agricultural Production (Mt),2015,0.01923966,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,GangesR,Root_Tuber,Agricultural Production (Mt),2020,0.02294411,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,GangesR,Root_Tuber,Agricultural Production (Mt),2025,0.02719205,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,GangesR,Root_Tuber,Agricultural Production (Mt),2030,0.03234652,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,GangesR,Root_Tuber,Agricultural Production (Mt),2035,0.03729569,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,GangesR,Root_Tuber,Agricultural Production (Mt),2040,0.04225429,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,GangesR,Root_Tuber,Agricultural Production (Mt),2045,0.04725935,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,GangesR,Root_Tuber,Agricultural Production (Mt),2050,0.0520647,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Gobi,Root_Tuber,Agricultural Production (Mt),2010,1.704371,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Gobi,Root_Tuber,Agricultural Production (Mt),2015,1.91733,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Gobi,Root_Tuber,Agricultural Production (Mt),2020,2.2319,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Gobi,Root_Tuber,Agricultural Production (Mt),2025,2.581915,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Gobi,Root_Tuber,Agricultural Production (Mt),2030,2.992896,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Gobi,Root_Tuber,Agricultural Production (Mt),2035,3.336888,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Gobi,Root_Tuber,Agricultural Production (Mt),2040,3.671795,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Gobi,Root_Tuber,Agricultural Production (Mt),2045,3.986407,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Gobi,Root_Tuber,Agricultural Production (Mt),2050,4.267488,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Hainan,Root_Tuber,Agricultural Production (Mt),2010,1.5023366,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Hainan,Root_Tuber,Agricultural Production (Mt),2015,1.7254749,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Hainan,Root_Tuber,Agricultural Production (Mt),2020,1.9858259,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Hainan,Root_Tuber,Agricultural Production (Mt),2025,2.2576921,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Hainan,Root_Tuber,Agricultural Production (Mt),2030,2.5515293,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Hainan,Root_Tuber,Agricultural Production (Mt),2035,2.6809717,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Hainan,Root_Tuber,Agricultural Production (Mt),2040,2.7993202,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Hainan,Root_Tuber,Agricultural Production (Mt),2045,2.9025792,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Hainan,Root_Tuber,Agricultural Production (Mt),2050,2.9878593,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Hong,Root_Tuber,Agricultural Production (Mt),2010,0.2075173,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Hong,Root_Tuber,Agricultural Production (Mt),2015,0.238183,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Hong,Root_Tuber,Agricultural Production (Mt),2020,0.2740363,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Hong,Root_Tuber,Agricultural Production (Mt),2025,0.3113417,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Hong,Root_Tuber,Agricultural Production (Mt),2030,0.3507787,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Hong,Root_Tuber,Agricultural Production (Mt),2035,0.3700505,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Hong,Root_Tuber,Agricultural Production (Mt),2040,0.3883081,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Hong,Root_Tuber,Agricultural Production (Mt),2045,0.4037819,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Hong,Root_Tuber,Agricultural Production (Mt),2050,0.4158842,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,HuangHeR,Root_Tuber,Agricultural Production (Mt),2010,16.934658,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,HuangHeR,Root_Tuber,Agricultural Production (Mt),2015,19.54838,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,HuangHeR,Root_Tuber,Agricultural Production (Mt),2020,22.56527,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,HuangHeR,Root_Tuber,Agricultural Production (Mt),2025,25.77638,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,HuangHeR,Root_Tuber,Agricultural Production (Mt),2030,29.26468,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,HuangHeR,Root_Tuber,Agricultural Production (Mt),2035,31.09382,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,HuangHeR,Root_Tuber,Agricultural Production (Mt),2040,32.86005,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,HuangHeR,Root_Tuber,Agricultural Production (Mt),2045,34.4947,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,HuangHeR,Root_Tuber,Agricultural Production (Mt),2050,35.96025,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,IndusR,Root_Tuber,Agricultural Production (Mt),2010,6.33E-05,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,IndusR,Root_Tuber,Agricultural Production (Mt),2015,7.72E-05,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,IndusR,Root_Tuber,Agricultural Production (Mt),2020,9.90E-05,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,IndusR,Root_Tuber,Agricultural Production (Mt),2025,0.00012511,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,IndusR,Root_Tuber,Agricultural Production (Mt),2030,0.00015831,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,IndusR,Root_Tuber,Agricultural Production (Mt),2035,0.0001975,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,IndusR,Root_Tuber,Agricultural Production (Mt),2040,0.00024049,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,IndusR,Root_Tuber,Agricultural Production (Mt),2045,0.00028647,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,IndusR,Root_Tuber,Agricultural Production (Mt),2050,0.00033371,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,IrrawaddyR,Root_Tuber,Agricultural Production (Mt),2010,0.0872262,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,IrrawaddyR,Root_Tuber,Agricultural Production (Mt),2015,0.0969707,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,IrrawaddyR,Root_Tuber,Agricultural Production (Mt),2020,0.1091095,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,IrrawaddyR,Root_Tuber,Agricultural Production (Mt),2025,0.1212717,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,IrrawaddyR,Root_Tuber,Agricultural Production (Mt),2030,0.1340755,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,IrrawaddyR,Root_Tuber,Agricultural Production (Mt),2035,0.1402552,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,IrrawaddyR,Root_Tuber,Agricultural Production (Mt),2040,0.1456253,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,IrrawaddyR,Root_Tuber,Agricultural Production (Mt),2045,0.1496885,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,IrrawaddyR,Root_Tuber,Agricultural Production (Mt),2050,0.1522085,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,LBalkash,Root_Tuber,Agricultural Production (Mt),2010,0.09701442,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,LBalkash,Root_Tuber,Agricultural Production (Mt),2015,0.11092798,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,LBalkash,Root_Tuber,Agricultural Production (Mt),2020,0.129092,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,LBalkash,Root_Tuber,Agricultural Production (Mt),2025,0.1487147,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,LBalkash,Root_Tuber,Agricultural Production (Mt),2030,0.1706481,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,LBalkash,Root_Tuber,Agricultural Production (Mt),2035,0.1891127,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,LBalkash,Root_Tuber,Agricultural Production (Mt),2040,0.2074941,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,LBalkash,Root_Tuber,Agricultural Production (Mt),2045,0.2250686,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,LBalkash,Root_Tuber,Agricultural Production (Mt),2050,0.241275,subBasin,pal_green
SSP2_Ref,China,Root_Tuber,Mekong,Root_Tuber,Agricultural Production (Mt),2010,0.1652295,subBasin,pal_green
