scenario,region,crop,metis_basin,year,prod,land,productivity
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Bo_Hai_Korean_Bay_North_Coast,X2010,1.264533,6.27882,0.2013966
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Bo_Hai_Korean_Bay_North_Coast,X2015,1.234416,5.98325,0.206311954
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Bo_Hai_Korean_Bay_North_Coast,X2020,1.188574,5.63683,0.210858585
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Bo_Hai_Korean_Bay_North_Coast,X2025,1.229086,5.5446,0.221672618
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Bo_Hai_Korean_Bay_North_Coast,X2030,1.279786,5.48414,0.233361293
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Bo_Hai_Korean_Bay_North_Coast,X2035,1.241305,5.29527,0.234417697
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Bo_Hai_Korean_Bay_North_Coast,X2040,1.220731,5.11433,0.238688352
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Bo_Hai_Korean_Bay_North_Coast,X2045,1.17107,4.87609,0.240165789
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Bo_Hai_Korean_Bay_North_Coast,X2050,1.143927,4.66211,0.245366797
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,China_Coast,X2010,8.26117,14.35592,0.575453889
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,China_Coast,X2015,8.36568,14.03899,0.595889021
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,China_Coast,X2020,8.44209,13.56281,0.622444022
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,China_Coast,X2025,8.68272,13.33099,0.651318469
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,China_Coast,X2030,8.68024,12.91985,0.671853001
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,China_Coast,X2035,8.71229,12.68243,0.686957468
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,China_Coast,X2040,8.76785,12.39827,0.707183341
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,China_Coast,X2045,8.34156,11.75717,0.709487062
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,China_Coast,X2050,7.95935,11.09626,0.717300244
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ganges_Bramaputra,X2010,0.0806053,0.3032578,0.265797945
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ganges_Bramaputra,X2015,0.105071,0.3491263,0.300954125
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ganges_Bramaputra,X2020,0.1170352,0.3644889,0.321094003
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ganges_Bramaputra,X2025,0.1365493,0.3956906,0.345091089
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ganges_Bramaputra,X2030,0.1549919,0.4258266,0.363978906
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ganges_Bramaputra,X2035,0.1991435,0.5031785,0.395771083
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ganges_Bramaputra,X2040,0.2266071,0.5443015,0.416326429
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ganges_Bramaputra,X2045,0.2585459,0.5904424,0.43788505
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ganges_Bramaputra,X2050,0.2831703,0.619629,0.456999753
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Gobi_Interior,X2010,0.4966089,2.86303,0.17345571
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Gobi_Interior,X2015,0.5438604,2.949638,0.184382083
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Gobi_Interior,X2020,0.5494572,2.894162,0.189850188
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Gobi_Interior,X2025,0.586371,2.962096,0.197958135
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Gobi_Interior,X2030,0.5410726,2.790439,0.193902321
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Gobi_Interior,X2035,0.606523,3.006764,0.201719523
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Gobi_Interior,X2040,0.691705,3.256702,0.212394318
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Gobi_Interior,X2045,0.739733,3.385534,0.218498175
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Gobi_Interior,X2050,0.870561,3.713094,0.234457032
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Hainan,X2010,0.1260539,0.448378,0.281133106
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Hainan,X2015,0.1265101,0.4353612,0.290586529
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Hainan,X2020,0.1239113,0.4128033,0.300170323
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Hainan,X2025,0.123838,0.399796,0.309752974
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Hainan,X2030,0.1239725,0.3880816,0.319449569
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Hainan,X2035,0.1234327,0.3792395,0.325474272
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Hainan,X2040,0.1209849,0.3649408,0.331519249
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Hainan,X2045,0.1179588,0.3495187,0.337489239
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Hainan,X2050,0.1143866,0.3329834,0.343520428
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Hong_(Red_River),X2010,0.1649536,1.346994,0.122460531
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Hong_(Red_River),X2015,0.1573463,1.273381,0.123565767
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Hong_(Red_River),X2020,0.1544478,1.21431,0.127189762
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Hong_(Red_River),X2025,0.1614231,1.207114,0.133726475
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Hong_(Red_River),X2030,0.158768,1.161747,0.136663146
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Hong_(Red_River),X2035,0.1594636,1.143468,0.139456111
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Hong_(Red_River),X2040,0.1599347,1.119087,0.142915341
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Hong_(Red_River),X2045,0.152121,1.060385,0.143458272
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Hong_(Red_River),X2050,0.1432356,0.9956755,0.143857713
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Huang_He,X2010,4.084266,20.4808,0.199419261
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Huang_He,X2015,4.316412,20.54331,0.210112781
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Huang_He,X2020,4.28793,19.84285,0.216094462
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Huang_He,X2025,4.429763,19.62151,0.225760556
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Huang_He,X2030,4.461585,19.24961,0.231775345
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Huang_He,X2035,4.6739,19.56682,0.238868656
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Huang_He,X2040,4.871207,19.74757,0.246673743
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Huang_He,X2045,5.013803,19.79138,0.253332663
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Huang_He,X2050,5.080713,19.46026,0.261081455
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Indus,X2010,0.0001898,0.0003944,0.481237323
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Indus,X2015,0.0002536,0.0004727,0.53649249
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Indus,X2020,0.0002995,0.000518,0.578185328
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Indus,X2025,0.0003459,0.0005546,0.623692752
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Indus,X2030,0.0003925,0.0005952,0.659442204
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Indus,X2035,0.0004935,0.0006977,0.707324065
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Indus,X2040,0.0005714,0.0007682,0.743816714
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Indus,X2045,0.0006233,0.0008025,0.776697819
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Indus,X2050,0.0007489,0.0008932,0.838446037
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Irrawaddy,X2010,0.04049582,0.2126754,0.190411397
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Irrawaddy,X2015,0.04143362,0.2081549,0.19905186
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Irrawaddy,X2020,0.04317809,0.2049189,0.210708187
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Irrawaddy,X2025,0.04617657,0.2061949,0.223946228
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Irrawaddy,X2030,0.0481793,0.2055604,0.23438026
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Irrawaddy,X2035,0.05123186,0.2091817,0.244915593
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Irrawaddy,X2040,0.05491237,0.2127111,0.258154699
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Irrawaddy,X2045,0.05740825,0.213242,0.26921643
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Irrawaddy,X2050,0.05833438,0.2087875,0.279395941
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Lake_Balkash,X2010,0.1118114,0.6779826,0.164917802
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Lake_Balkash,X2015,0.1344017,0.7419175,0.181154508
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Lake_Balkash,X2020,0.1477723,0.7653907,0.193067802
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Lake_Balkash,X2025,0.1590541,0.7837781,0.202932565
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Lake_Balkash,X2030,0.1521078,0.7522496,0.202203896
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Lake_Balkash,X2035,0.1805271,0.8320914,0.216955854
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Lake_Balkash,X2040,0.2035144,0.8869891,0.229444082
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Lake_Balkash,X2045,0.2070693,0.8882726,0.233114587
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Lake_Balkash,X2050,0.2222239,0.9110844,0.243911431
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Mekong,X2010,0.149589,0.9108872,0.164223408
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Mekong,X2015,0.1482789,0.8748022,0.169499917
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Mekong,X2020,0.1435151,0.8267412,0.173591325
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Mekong,X2025,0.1454948,0.8092822,0.179782528
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Mekong,X2030,0.1447722,0.7875564,0.183824549
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Mekong,X2035,0.146282,0.7826958,0.186895087
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Mekong,X2040,0.141703,0.7528417,0.188224165
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Mekong,X2045,0.1344713,0.7154497,0.187953535
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Mekong,X2050,0.1252522,0.6676441,0.187603246
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ob,X2010,0.02613793,0.1561548,0.167384736
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ob,X2015,0.03307692,0.1755693,0.188398086
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ob,X2020,0.03692421,0.183184,0.201568969
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ob,X2025,0.04305264,0.1977867,0.217672068
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ob,X2030,0.04547208,0.2026595,0.22437675
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ob,X2035,0.0594922,0.2390599,0.248858968
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ob,X2040,0.0668923,0.2556427,0.261663251
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ob,X2045,0.076849,0.2767587,0.277675101
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ob,X2050,0.0915789,0.304208,0.301040407
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Plateau_of_Tibet_Interior,X2010,0.000628,0.001564,0.401534527
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Plateau_of_Tibet_Interior,X2015,0.000787,0.001761,0.446905168
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Plateau_of_Tibet_Interior,X2020,0.000988,0.001992,0.495983936
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Plateau_of_Tibet_Interior,X2025,0.001163,0.002171,0.535697835
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Plateau_of_Tibet_Interior,X2030,0.001438,0.002475,0.581010101
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Plateau_of_Tibet_Interior,X2035,0.001704,0.002778,0.613390929
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Plateau_of_Tibet_Interior,X2040,0.002077,0.003149,0.659574468
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Plateau_of_Tibet_Interior,X2045,0.002309,0.00337,0.685163205
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Plateau_of_Tibet_Interior,X2050,0.002348,0.003379,0.694880142
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Russia_South_East_Coast,X2010,0.0969998,0.4940022,0.196354996
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Russia_South_East_Coast,X2015,0.0967055,0.4727709,0.204550449
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Russia_South_East_Coast,X2020,0.0942623,0.4434736,0.212554479
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Russia_South_East_Coast,X2025,0.0978811,0.4345056,0.225270054
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Russia_South_East_Coast,X2030,0.1012177,0.426862,0.237120428
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Russia_South_East_Coast,X2035,0.0989701,0.4081612,0.242477972
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Russia_South_East_Coast,X2040,0.0951108,0.3854331,0.246763446
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Russia_South_East_Coast,X2045,0.0908967,0.3628443,0.250511583
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Russia_South_East_Coast,X2050,0.0861245,0.3379028,0.25487951
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Salween,X2010,0.05399781,0.4371222,0.123530239
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Salween,X2015,0.05311903,0.4177518,0.127154521
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Salween,X2020,0.05395089,0.4085367,0.132058858
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Salween,X2025,0.05682009,0.4117178,0.138007368
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Salween,X2030,0.06052187,0.4206671,0.143871175
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Salween,X2035,0.06355433,0.4310993,0.147423877
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Salween,X2040,0.06817637,0.4447865,0.153278865
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Salween,X2045,0.07150547,0.452619,0.157981592
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Salween,X2050,0.07129944,0.4427627,0.161033077
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,South_China_Sea_Coast,X2010,0.5315174,0.942112,0.564176446
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,South_China_Sea_Coast,X2015,0.5250935,0.905486,0.579902395
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,South_China_Sea_Coast,X2020,0.500846,0.8462973,0.591808576
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,South_China_Sea_Coast,X2025,0.5002448,0.8178333,0.611670863
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,South_China_Sea_Coast,X2030,0.487034,0.7809069,0.623677419
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,South_China_Sea_Coast,X2035,0.478358,0.7554753,0.63318814
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,South_China_Sea_Coast,X2040,0.4476161,0.7083321,0.631929712
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,South_China_Sea_Coast,X2045,0.4137792,0.6592814,0.627621529
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,South_China_Sea_Coast,X2050,0.3799838,0.6090534,0.623892421
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Syr_Darya,X2010,1.13E-05,5.92E-05,0.190878378
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Syr_Darya,X2015,1.68E-05,7.33E-05,0.22851296
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Syr_Darya,X2020,2.00E-05,7.98E-05,0.250877193
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Syr_Darya,X2025,2.08E-05,8.02E-05,0.25872818
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Syr_Darya,X2030,1.93E-05,7.59E-05,0.254150198
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Syr_Darya,X2035,2.68E-05,9.35E-05,0.286631016
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Syr_Darya,X2040,3.03E-05,0.0001005,0.301492537
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Syr_Darya,X2045,3.13E-05,0.0001025,0.305365854
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Syr_Darya,X2050,3.29E-05,0.0001047,0.314231137
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Tarim_Interior,X2010,0.1316353,0.5730514,0.229709412
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Tarim_Interior,X2015,0.1559441,0.6196072,0.251682195
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Tarim_Interior,X2020,0.1677116,0.6328954,0.264991024
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Tarim_Interior,X2025,0.1758551,0.6414544,0.274150587
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Tarim_Interior,X2030,0.1903952,0.6694297,0.284414032
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Tarim_Interior,X2035,0.2241431,0.744085,0.301233192
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Tarim_Interior,X2040,0.2640155,0.821695,0.321305959
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Tarim_Interior,X2045,0.3186452,0.922183,0.345533587
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Tarim_Interior,X2050,0.3968018,1.044936,0.379737898
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Xun_Jiang,X2010,1.856566,8.001574,0.232025099
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Xun_Jiang,X2015,1.826417,7.668882,0.238159487
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Xun_Jiang,X2020,1.811358,7.337859,0.246851023
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Xun_Jiang,X2025,1.868132,7.228954,0.258423556
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Xun_Jiang,X2030,1.904831,7.097362,0.268385775
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Xun_Jiang,X2035,1.935811,7.019702,0.275768259
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Xun_Jiang,X2040,1.919798,6.826683,0.281219737
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Xun_Jiang,X2045,1.843053,6.509096,0.283150379
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Xun_Jiang,X2050,1.761312,6.166698,0.285616711
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Yangtze,X2010,19.05221,60.5116,0.314852194
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Yangtze,X2015,20.55872,61.48228,0.334384476
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Yangtze,X2020,22.1678,62.06417,0.357175485
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Yangtze,X2025,23.90364,63.00613,0.379385942
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Yangtze,X2030,24.91601,63.00759,0.395444581
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Yangtze,X2035,27.40577,65.729,0.416950965
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Yangtze,X2040,29.59151,67.54122,0.438125192
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Yangtze,X2045,30.721,67.86101,0.452704727
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Yangtze,X2050,31.76497,67.58755,0.469982563
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ziya_He_Interior,X2010,4.394869,12.48294,0.352070025
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ziya_He_Interior,X2015,4.482442,12.24222,0.366146173
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ziya_He_Interior,X2020,4.407353,11.73114,0.375696906
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ziya_He_Interior,X2025,4.43643,11.37503,0.390014796
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ziya_He_Interior,X2030,4.456894,11.07458,0.402443614
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ziya_He_Interior,X2035,4.46417,10.86483,0.410882637
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ziya_He_Interior,X2040,4.336743,10.44448,0.415218661
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ziya_He_Interior,X2045,4.117114,9.93263,0.414503913
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,OilCrop,Ziya_He_Interior,X2050,4.024056,9.51044,0.423119856
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,Rice,,X2010,1.900506,1.66285,1.142920889
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,Rice,,X2015,1.88722,1.635447,1.153947514
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,Rice,,X2020,1.917856,1.645887,1.165241599
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,Rice,,X2025,1.902339,1.616837,1.176580571
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,Rice,,X2030,1.915527,1.61221,1.188137401
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,Rice,,X2035,1.948777,1.617614,1.204723129
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,Rice,,X2040,2.025731,1.658296,1.221573832
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,Rice,,X2045,2.098355,1.694879,1.238055932
"SSP2_ipsl_epic,date=2018-18-12T14:47:48-05:00",China,Rice,,X2050,2.12977,1.697533,1.254626567
